loan_id,update_month,reported_balance,reported_status,reported_interest_rate,update_source,update_timestamp
LN100118,2022-06,375649.65,CURRENT,4.511,SERVICER_PORTAL,2022-04-01
LN100361,2024-08,296029.18,CURRENT,6.263,MONTHLY_TAPE,2024-06-05
LN105482,2025-04,240647.68,CURRENT,4.461,MANUAL_ENTRY,2025-03-19
LN106938,2024-10,131426.33,CURRENT,6.477,MONTHLY_TAPE,2024-08-12
LN108480,2024-06,793261.39,DPD30,6.83,MONTHLY_TAPE,2024-05-27
LN105548,2022-09,275347.27,CURRENT,3.886,SERVICER_PORTAL,2022-07-05
LN103635,2023-12,165713.16,CURRENT,5.97,SERVICER_PORTAL,2023-12-25
LN107192,2023-06,176736.01,CURRENT,5.893,MONTHLY_TAPE,2023-04-02
LN107580,2022-05,336100.73,CURRENT,3.733,MONTHLY_TAPE,2022-02-11
LN100909,2022-02,588186.12,CURRENT,3.559,SERVICER_PORTAL,2021-10-13
LN105091,2025-07,281567.27,CURRENT,5.94,MANUAL_ENTRY,2025-03-25
LN100254,2024-01,303191.07,CURRENT,5.989,SERVICER_PORTAL,2023-10-02
LN104601,2025-12,205968.8,CURRENT,6.588,SERVICER_PORTAL,2025-12-09
LN105251,2023-03,213417.17,CURRENT,4.784,MONTHLY_TAPE,2022-12-09
LN100054,2023-07,377964.32,CURRENT,5.89,SERVICER_PORTAL,2023-06-15
LN105364,2025-07,223196.62,CURRENT,5.822,MONTHLY_TAPE,2025-06-19
LN104392,2025-07,169389.05,CURRENT,3.556,MONTHLY_TAPE,2025-03-15
LN102642,2024-01,249148.66,CURRENT,4.138,SERVICER_PORTAL,2023-09-14
LN102465,2025-07,627892.35,DPD30,4.481,MONTHLY_TAPE,2025-05-16
LN100802,2023-08,285305.94,CURRENT,5.768,MONTHLY_TAPE,2023-05-02
LN103944,2024-05,231937.5,CURRENT,3.142,SERVICER_PORTAL,2024-01-15
LN101372,2024-08,276486.99,CURRENT,5.919,SERVICER_PORTAL,2024-06-15
LN100137,2022-05,217260.31,CURRENT,3.149,MONTHLY_TAPE,2022-03-14
LN105768,2023-11,306741.82,CURRENT,5.832,SERVICER_PORTAL,2023-11-25
LN108923,2025-01,113126.24,DPD30,5.843,MONTHLY_TAPE,2024-11-19
LN107909,2023-07,364810.32,CURRENT,4.614,MONTHLY_TAPE,2023-03-26
LN105980,2023-10,222336.62,CURRENT,5.99,MANUAL_ENTRY,2023-10-23
LN104305,2024-11,251998.84,CURRENT,6.629,SERVICER_PORTAL,2024-09-18
LN101522,2024-12,398320.19,DPD60,4.499,MONTHLY_TAPE,2024-11-19
LN104387,2025-10,310825.14,CURRENT,4.153,SERVICER_PORTAL,2025-10-07
LN100541,2025-11,264402.84,CURRENT,4.888,SERVICER_PORTAL,2025-09-07
LN106413,2022-06,148278.82,CURRENT,3.826,MANUAL_ENTRY,2022-03-15
LN101885,2022-03,378079.7,CURRENT,4.157,SERVICER_PORTAL,2022-01-25
LN105568,2023-01,533890.85,CURRENT,5.89,SERVICER_PORTAL,2022-12-21
LN106867,2022-10,342871.15,CURRENT,4.384,MANUAL_ENTRY,2022-07-13
LN101166,2021-10,149225.68,CURRENT,5.326,SERVICER_PORTAL,2021-09-24
LN102417,2023-09,314471.51,CURRENT,4.379,MANUAL_ENTRY,2023-07-17
LN100389,2025-06,509263.57,CURRENT,3.785,SERVICER_PORTAL,2025-04-22
LN107623,2024-01,165275.97,CURRENT,3.633,SERVICER_PORTAL,2023-11-20
LN106008,2021-11,304250.24,DPD30,5.2,SERVICER_PORTAL,2021-09-19
LN101785,2025-12,132915.12,CURRENT,4.56,MONTHLY_TAPE,2025-12-13
LN108281,2023-05,115647.0,CURRENT,5.135,SERVICER_PORTAL,2023-05-14
LN106796,2023-01,381273.09,CURRENT,4.331,MANUAL_ENTRY,2022-11-11
LN107539,2025-09,281439.9,CURRENT,6.014,SERVICER_PORTAL,2025-08-07
LN102216,2025-04,231429.09,CURRENT,5.408,SERVICER_PORTAL,2024-12-05
LN104323,2023-06,316252.75,CURRENT,4.732,MANUAL_ENTRY,2023-06-01
LN101177,2023-10,414205.72,CURRENT,4.718,SERVICER_PORTAL,2023-10-18
LN106034,2023-12,367884.83,DPD30,4.746,SERVICER_PORTAL,2023-08-11
LN103871,2024-02,172660.57,CURRENT,4.107,SERVICER_PORTAL,2024-01-14
LN108359,2025-01,179603.19,CURRENT,6.686,SERVICER_PORTAL,2024-09-12
LN106294,2024-10,125354.03,CURRENT,4.254,MANUAL_ENTRY,2024-08-09
LN105394,2025-12,141432.75,CURRENT,6.814,MONTHLY_TAPE,2025-10-17
LN101768,2022-03,173117.76,DPD60,5.001,SERVICER_PORTAL,2022-03-02
LN106775,2024-12,317281.34,CURRENT,6.773,MANUAL_ENTRY,2024-12-23
LN102873,2023-10,246795.81,CURRENT,4.15,MONTHLY_TAPE,2023-07-23
LN100662,2022-10,97770.91,CURRENT,4.641,SERVICER_PORTAL,2022-06-07
LN103118,2024-06,239330.94,CURRENT,4.512,MONTHLY_TAPE,2024-05-04
LN100985,2024-06,217504.86,CURRENT,5.831,MANUAL_ENTRY,2024-04-26
LN101293,2025-10,278755.81,DPD90,4.151,SERVICER_PORTAL,2025-06-20
LN105257,2024-08,468248.83,CURRENT,5.227,MANUAL_ENTRY,2024-06-20
LN106315,2024-12,127857.36,CURRENT,5.031,SERVICER_PORTAL,2024-10-27
LN101511,2022-09,230009.97,CURRENT,4.514,MONTHLY_TAPE,2022-08-15
LN106723,2023-05,245875.69,CURRENT,5.167,MONTHLY_TAPE,2023-04-03
LN103771,2023-06,493313.62,CURRENT,5.547,MONTHLY_TAPE,2023-02-11
LN108310,2024-04,531311.88,CURRENT,3.864,SERVICER_PORTAL,2024-01-04
LN106688,2025-11,537116.18,CURRENT,7.751,MONTHLY_TAPE,2025-09-02
LN101820,2023-06,381387.21,CURRENT,5.4,SERVICER_PORTAL,2023-04-26
LN107180,2023-06,29370746.58,CURRENT,6.101,MONTHLY_TAPE,2023-04-04
LN103257,2022-11,211108.44,CURRENT,5.592,MANUAL_ENTRY,2022-10-14
LN108279,2024-06,339418.05,CURRENT,6.338,MONTHLY_TAPE,2024-05-05
LN100923,2022-12,280921.19,CURRENT,5.283,MANUAL_ENTRY,2022-08-13
LN104194,2023-10,425264.11,DPD60,6.446,SERVICER_PORTAL,2023-07-21
LN102997,2025-02,361573.92,CURRENT,5.069,SERVICER_PORTAL,2024-12-19
LN100755,2023-12,505166.72,CURRENT,5.507,SERVICER_PORTAL,2023-11-14
LN105499,2024-02,309397.33,CURRENT,4.236,MANUAL_ENTRY,2023-10-01
LN104254,2024-02,170897.24,CURRENT,5.442,MONTHLY_TAPE,2024-01-02
LN103685,2022-08,173521.01,CURRENT,4.169,SERVICER_PORTAL,2022-04-19
LN101030,2025-03,291771.56,DPD60,5.275,MONTHLY_TAPE,2024-12-17
LN107621,2024-12,334501.64,CURRENT,5.909,MONTHLY_TAPE,2024-08-04
LN106681,2023-03,509180.25,CURRENT,6.16,MONTHLY_TAPE,2022-11-14
LN104016,2022-10,574859.13,CURRENT,4.22,MANUAL_ENTRY,2022-06-02
LN100132,2023-01,146738.86,CURRENT,4.137,MONTHLY_TAPE,2022-09-13
LN106726,2024-10,309395.2,CURRENT,6.846,MONTHLY_TAPE,2024-10-17
LN106182,2024-02,248570.57,CURRENT,4.099,SERVICER_PORTAL,2023-12-04
LN100241,2024-03,149450.08,DPD60,6.356,SERVICER_PORTAL,2023-12-02
LN101944,2023-01,145870.82,CURRENT,5.86,SERVICER_PORTAL,2023-01-15
LN106416,2024-09,110751.2,CURRENT,4.458,MANUAL_ENTRY,2024-06-26
LN107351,2025-03,436996.32,CURRENT,6.663,MANUAL_ENTRY,2025-03-05
LN104948,2024-10,551705.89,DPD60,5.153,MANUAL_ENTRY,2024-06-03
LN104145,2023-04,325322.21,CURRENT,4.927,SERVICER_PORTAL,2023-02-25
LN100182,2025-01,266899.43,CURRENT,5.964,MONTHLY_TAPE,2024-09-08
LN108147,2023-08,287420.44,DPD30,4.5,SERVICER_PORTAL,2023-04-17
LN105729,2023-10,194257.47,CURRENT,5.514,MANUAL_ENTRY,2023-07-03
LN106029,2023-01,266486.18,DPD60,5.057,SERVICER_PORTAL,2022-11-02
LN108984,2023-01,362863.02,CURRENT,4.766,MONTHLY_TAPE,2022-11-13
LN108029,2025-10,166818.38,CURRENT,5.918,SERVICER_PORTAL,2025-10-24
LN104993,2023-08,187570.58,CURRENT,5.792,MONTHLY_TAPE,2023-04-18
LN101718,2023-04,151954.88,CURRENT,6.075,MONTHLY_TAPE,2023-04-13
LN106474,2023-05,929587.19,DPD60,4.278,SERVICER_PORTAL,2023-01-22
LN105479,2025-12,385092.3,DPD60,6.574,MANUAL_ENTRY,2025-11-20
LN108994,2025-09,522043.49,CURRENT,3.893,MONTHLY_TAPE,2025-07-15
LN107458,2023-04,118343.06,CURRENT,3.753,SERVICER_PORTAL,2022-12-11
LN107848,2024-01,272701.68,CURRENT,3.685,SERVICER_PORTAL,2024-01-15
LN101506,2025-07,190926.57,CURRENT,6.459,MONTHLY_TAPE,2025-03-04
LN106319,2023-10,363337.66,CURRENT,5.385,SERVICER_PORTAL,2023-10-15
LN100764,2024-09,138451.5,CURRENT,5.261,SERVICER_PORTAL,2024-09-17
LN106760,2024-12,227373.49,CURRENT,3.557,SERVICER_PORTAL,2024-12-12
LN108009,2024-10,137731.91,CURRENT,6.067,SERVICER_PORTAL,2024-08-08
LN107150,2025-02,666517.7,CURRENT,6.231,SERVICER_PORTAL,2024-10-09
LN102208,2023-10,228680.15,DPD30,4.445,MONTHLY_TAPE,2023-08-08
LN103702,2023-01,204865.2,CURRENT,5.079,SERVICER_PORTAL,2023-01-26
LN104023,2023-11,165994.1,CURRENT,4.96,MANUAL_ENTRY,2023-08-19
LN102733,2024-04,239643.22,CURRENT,4.65,MONTHLY_TAPE,2023-12-17
LN100197,2025-07,390611.53,CURRENT,4.699,MONTHLY_TAPE,2025-07-11
LN103762,2024-11,181197.68,CURRENT,5.59,SERVICER_PORTAL,2024-09-19
LN100450,2025-03,183356.22,CURRENT,6.922,MONTHLY_TAPE,2025-01-01
LN102953,2025-02,135620.57,DPD60,5.039,SERVICER_PORTAL,2024-10-08
LN104755,2023-09,172216.6,DPD60,6.871,MANUAL_ENTRY,2023-05-09
LN102439,2023-06,307727.58,CURRENT,4.185,SERVICER_PORTAL,2023-03-21
LN101010,2023-10,215555.09,CURRENT,5.121,MANUAL_ENTRY,2023-09-26
LN104979,2023-11,384494.89,CURRENT,5.866,MONTHLY_TAPE,2023-11-06
LN102570,2024-08,370542.47,CURRENT,6.654,SERVICER_PORTAL,2024-06-18
LN107052,2024-06,140238.33,CURRENT,6.108,SERVICER_PORTAL,2024-03-20
LN102306,2023-08,463230.79,CURRENT,5.334,SERVICER_PORTAL,2023-04-08
LN104568,2024-09,213414.74,DPD30,4.751,MANUAL_ENTRY,2024-07-25
LN104299,2022-05,388372.48,CURRENT,4.095,MONTHLY_TAPE,2022-01-16
LN108548,2024-11,100720.88,CURRENT,4.071,MANUAL_ENTRY,2024-11-15
LN106045,2024-02,237384.16,DPD60,5.15,SERVICER_PORTAL,2024-01-10
LN102151,2022-09,283325.19,DPD60,5.034,MONTHLY_TAPE,2022-05-17
LN100916,2023-06,116499.87,CURRENT,7.106,MANUAL_ENTRY,2023-06-07
LN101747,2024-03,206644.89,CURRENT,4.736,SERVICER_PORTAL,2024-03-07
LN105578,2023-03,131522.78,CURRENT,5.566,SERVICER_PORTAL,2023-03-25
LN103892,2024-07,309194.09,DPD60,5.98,MONTHLY_TAPE,2024-03-19
LN106776,2024-06,229596.13,CURRENT,6.736,SERVICER_PORTAL,2024-02-19
LN101052,2025-01,357081.5,CURRENT,6.086,SERVICER_PORTAL,2024-10-12
LN106237,2023-04,171152.54,CURRENT,5.032,MONTHLY_TAPE,2023-02-04
LN105993,2024-05,48146.19,CURRENT,6.487,MANUAL_ENTRY,2024-05-19
LN102693,2024-09,425976.52,DPD30,5.085,MANUAL_ENTRY,2024-09-14
LN101395,2025-11,551300.19,CURRENT,5.615,MONTHLY_TAPE,2025-08-02
LN106445,2024-08,351315.45,CURRENT,5.957,MONTHLY_TAPE,2024-05-21
LN106782,2025-08,158285.06,CURRENT,5.83,SERVICER_PORTAL,2025-04-06
LN102047,2024-12,279994.2,CURRENT,5.962,SERVICER_PORTAL,2024-08-11
LN100384,2022-05,270300.28,CURRENT,3.081,SERVICER_PORTAL,2022-02-14
LN105135,2024-01,510257.41,DPD30,5.348,MONTHLY_TAPE,2023-10-03
LN104650,2024-11,310287.24,CURRENT,5.508,MONTHLY_TAPE,2024-08-26
LN107154,2022-12,283136.41,CURRENT,6.369,MONTHLY_TAPE,2022-10-10
LN101747,2023-10,212162.5,CURRENT,4.736,MANUAL_ENTRY,2023-10-24
LN105611,2025-06,157097.1,DPD60,5.218,SERVICER_PORTAL,2025-03-25
LN104820,2024-07,336438.53,CURRENT,6.066,MONTHLY_TAPE,2024-03-01
LN108680,2025-12,187430.93,CURRENT,6.378,SERVICER_PORTAL,2025-10-09
LN108887,2025-05,227607.81,CURRENT,6.238,MONTHLY_TAPE,2025-01-13
LN107646,2023-10,245233.43,CURRENT,6.257,SERVICER_PORTAL,2023-10-26
LN107407,2024-11,262322.14,CURRENT,6.203,SERVICER_PORTAL,2024-07-25
LN101709,2023-01,296804.79,CURRENT,4.156,MONTHLY_TAPE,2022-10-05
LN107612,2024-05,283089.53,CURRENT,5.94,SERVICER_PORTAL,2024-03-17
LN101538,2025-12,397309.17,CURRENT,6.871,SERVICER_PORTAL,2025-08-16
LN104327,2023-06,280004.32,DPD60,5.278,MONTHLY_TAPE,2023-03-10
LN106862,2022-12,415615.57,CURRENT,3.677,MONTHLY_TAPE,2022-10-17
LN104616,2025-11,225158.99,CURRENT,5.268,MONTHLY_TAPE,2025-09-01
LN103235,2023-11,399123.6,CURRENT,5.887,MONTHLY_TAPE,2023-09-22
LN100957,2025-05,331862.93,CURRENT,6.158,MANUAL_ENTRY,2025-05-23
LN104795,2022-03,328557.8,CURRENT,4.224,MONTHLY_TAPE,2022-03-11
LN102347,2025-11,268887.11,CURRENT,6.728,SERVICER_PORTAL,2025-09-23
LN104458,2024-01,221864.04,DPD30,5.484,SERVICER_PORTAL,2023-12-27
LN107470,2024-10,113200.45,CURRENT,6.61,SERVICER_PORTAL,2024-06-07
LN107078,2024-05,379775.51,CURRENT,4.093,MONTHLY_TAPE,2024-02-12
LN104545,2024-10,389496.58,CURRENT,7.75,SERVICER_PORTAL,2024-09-22
LN105230,2022-02,322088.47,CURRENT,4.19,SERVICER_PORTAL,2021-10-02
LN100392,2024-02,102158.36,CURRENT,5.522,MANUAL_ENTRY,2024-02-02
LN107648,2025-11,173584.93,CURRENT,6.732,SERVICER_PORTAL,2025-07-13
LN105979,2025-11,652411.18,CURRENT,5.766,SERVICER_PORTAL,2025-08-12
LN102049,2023-11,276226.08,CURRENT,6.437,SERVICER_PORTAL,2023-07-19
LN106615,2022-06,178105.7,CURRENT,4.23,SERVICER_PORTAL,2022-06-16
LN101579,2024-04,252519.2,DPD60,5.443,SERVICER_PORTAL,2023-12-12
LN101461,2023-03,291854.25,CURRENT,5.427,MONTHLY_TAPE,2023-01-13
LN105438,2025-05,17596697.78,DEFAULT,5.438,MANUAL_ENTRY,2025-05-23
LN104557,2025-04,267641.4,CURRENT,5.799,MONTHLY_TAPE,2025-03-19
LN106321,2025-05,187313.45,CURRENT,7.45,SERVICER_PORTAL,2025-04-08
LN100175,2024-05,163613.33,CURRENT,6.117,MANUAL_ENTRY,2024-02-11
LN107378,2023-04,481400.09,CURRENT,5.952,MANUAL_ENTRY,2023-03-25
LN105700,2025-09,215525.01,CURRENT,6.166,MONTHLY_TAPE,2025-05-07
LN101171,2023-11,245375.17,CURRENT,6.277,MANUAL_ENTRY,2023-07-04
LN106701,2023-12,183563.01,CURRENT,4.836,SERVICER_PORTAL,2023-12-05
LN103538,2024-08,483690.24,CURRENT,6.749,MONTHLY_TAPE,2024-08-17
LN102981,2022-07,277531.56,CURRENT,3.637,SERVICER_PORTAL,2022-05-27
LN104580,2022-04,321745.32,CURRENT,4.594,MANUAL_ENTRY,2022-03-09
LN105554,2024-10,114026.76,CURRENT,5.788,MONTHLY_TAPE,2024-06-08
LN100224,2025-10,223229.48,CURRENT,7.501,SERVICER_PORTAL,2025-07-16
LN105829,2024-07,477329.8,CURRENT,5.427,MONTHLY_TAPE,2024-06-08
LN107519,2023-03,214722.55,DPD30,4.601,MONTHLY_TAPE,2022-12-15
LN101104,2025-10,192343.43,CURRENT,5.149,SERVICER_PORTAL,2025-09-01
LN105369,2025-11,173493.94,CURRENT,4.771,SERVICER_PORTAL,2025-07-13
LN106476,2024-07,147659.53,CURRENT,4.174,SERVICER_PORTAL,2024-05-16
LN107415,2024-12,199778.19,CURRENT,6.036,MONTHLY_TAPE,2024-12-22
LN104305,2024-07,234657.32,CURRENT,6.893,MANUAL_ENTRY,2024-05-04
LN102014,2024-11,280681.96,DPD60,7.245,MONTHLY_TAPE,2024-09-23
LN106969,2025-02,609740.29,CURRENT,6.189,SERVICER_PORTAL,2024-11-13
LN103988,2023-09,332098.37,CURRENT,5.123,SERVICER_PORTAL,2023-07-23
LN108043,2023-10,184330.71,CURRENT,4.487,SERVICER_PORTAL,2023-09-07
LN100358,2023-04,190980.0,CURRENT,4.906,SERVICER_PORTAL,2022-12-26
LN108164,2024-10,86977.41,CURRENT,5.833,MANUAL_ENTRY,2024-07-13
LN107672,2025-09,168801.22,CURRENT,6.591,MONTHLY_TAPE,2025-05-24
LN100482,2023-09,576638.1,CURRENT,4.73,MONTHLY_TAPE,2023-05-10
LN102160,2024-12,843578.5,CURRENT,7.271,MONTHLY_TAPE,2024-10-04
LN105482,2024-04,211535.57,DPD30,4.488,SERVICER_PORTAL,2024-04-21
LN101445,2024-03,352876.7,CURRENT,4.4,MONTHLY_TAPE,2023-12-15
LN107169,2025-02,485706.56,DPD30,6.833,MONTHLY_TAPE,2024-11-26
LN104501,2024-07,296680.58,CURRENT,6.719,SERVICER_PORTAL,2024-04-17
LN104680,2024-11,108896.07,CURRENT,5.403,SERVICER_PORTAL,2024-11-09
LN103415,2025-12,239770.75,CURRENT,4.971,MANUAL_ENTRY,2025-08-18
LN106565,2022-10,187686.97,CURRENT,5.168,SERVICER_PORTAL,2022-06-27
LN105819,2024-02,366454.14,CURRENT,6.291,SERVICER_PORTAL,2023-12-08
LN106269,2024-09,655426.94,DPD30,5.583,MONTHLY_TAPE,2024-06-04
LN100390,2024-11,27057603.25,CURRENT,6.896,MONTHLY_TAPE,2024-10-18
LN108237,2023-04,280952.29,CURRENT,4.973,MONTHLY_TAPE,2023-01-05
LN106433,2022-11,246377.27,CURRENT,5.347,SERVICER_PORTAL,2022-07-26
LN104831,2022-12,265825.9,CURRENT,5.642,SERVICER_PORTAL,2022-09-26
LN106072,2025-05,256392.11,CURRENT,6.544,SERVICER_PORTAL,2025-03-27
LN103725,2025-03,116866.13,CURRENT,7.407,MONTHLY_TAPE,2025-02-14
LN106429,2023-08,485078.31,CURRENT,4.458,MONTHLY_TAPE,2023-08-13
LN100312,2023-05,318061.72,DPD90,4.147,SERVICER_PORTAL,2023-04-18
LN104291,2025-04,332972.52,CURRENT,6.431,SERVICER_PORTAL,2025-04-09
LN101951,2023-12,408196.8,CURRENT,6.457,MONTHLY_TAPE,2023-10-27
LN105259,2024-09,515148.63,DPD30,5.124,MANUAL_ENTRY,2024-09-17
LN100190,2025-05,159217.61,DPD60,6.734,SERVICER_PORTAL,2025-01-13
LN102131,2025-01,332455.42,CURRENT,7.257,SERVICER_PORTAL,2024-12-08
LN101683,2024-12,241906.91,CURRENT,6.469,SERVICER_PORTAL,2024-10-17
LN106349,2025-10,255549.38,CURRENT,6.408,MANUAL_ENTRY,2025-07-18
LN107831,2025-11,363421.54,CURRENT,4.118,SERVICER_PORTAL,2025-07-07
LN105987,2023-07,484746.42,CURRENT,7.08,MONTHLY_TAPE,2023-05-19
LN108014,2025-10,164689.87,CURRENT,6.27,SERVICER_PORTAL,2025-06-02
LN106630,2023-06,160828.85,CURRENT,6.901,MONTHLY_TAPE,2023-04-06
LN107976,2025-04,229476.53,CURRENT,3.961,SERVICER_PORTAL,2025-02-25
LN100284,2025-07,242867.7,CURRENT,5.223,MANUAL_ENTRY,2025-04-26
LN106724,2023-08,288071.74,CURRENT,4.904,SERVICER_PORTAL,2023-06-01
LN105176,2023-06,409534.84,CURRENT,4.091,SERVICER_PORTAL,2023-06-25
LN108203,2024-08,150146.0,CURRENT,6.252,SERVICER_PORTAL,2024-04-27
LN101236,2023-02,250124.52,CURRENT,3.818,MONTHLY_TAPE,2023-01-10
LN108006,2023-03,245451.13,CURRENT,5.407,MONTHLY_TAPE,2022-11-24
LN107307,2024-11,246455.69,CURRENT,4.666,MONTHLY_TAPE,2024-07-04
LN107339,2023-07,193063.93,CURRENT,7.317,SERVICER_PORTAL,2023-05-26
LN104607,2024-02,354327.37,DPD30,6.405,SERVICER_PORTAL,2023-10-07
LN101000,2024-09,153677.44,CURRENT,7.33,MANUAL_ENTRY,2024-05-10
LN105353,2023-07,325982.05,CURRENT,6.392,MONTHLY_TAPE,2023-07-08
LN100945,2024-11,206808.98,DPD60,4.387,SERVICER_PORTAL,2024-10-22
LN100634,2025-05,348029.64,CURRENT,3.705,SERVICER_PORTAL,2025-04-22
LN108651,2023-07,352599.04,DPD30,5.612,SERVICER_PORTAL,2023-04-15
LN104832,2024-02,542189.13,CURRENT,5.726,SERVICER_PORTAL,2023-11-13
LN100770,2025-06,425698.97,CURRENT,5.892,MONTHLY_TAPE,2025-04-18
LN108580,2022-11,254258.71,DPD60,4.752,SERVICER_PORTAL,2022-08-14
LN103616,2024-06,282565.13,CURRENT,3.756,MONTHLY_TAPE,2024-05-08
LN106798,2024-03,338775.07,CURRENT,5.861,MONTHLY_TAPE,2024-01-12
LN104944,2025-08,392616.68,CURRENT,3.555,MONTHLY_TAPE,2025-06-19
LN104006,2024-05,192194.6,CURRENT,4.386,MANUAL_ENTRY,2024-05-03
LN104594,2024-06,282371.52,CURRENT,7.244,MANUAL_ENTRY,2024-04-17
LN106123,2025-12,283304.77,CURRENT,5.439,MONTHLY_TAPE,2025-08-13
LN104372,2024-05,497253.59,DPD30,5.681,SERVICER_PORTAL,2024-05-07
LN105443,2025-09,313137.81,DPD30,6.441,MONTHLY_TAPE,2025-07-16
LN108654,2021-07,132582.88,CURRENT,3.598,SERVICER_PORTAL,2021-06-16
LN106625,2024-07,302595.22,CURRENT,6.452,MONTHLY_TAPE,2024-07-14
LN103557,2025-08,403959.73,CURRENT,5.484,SERVICER_PORTAL,2025-07-25
LN101886,2025-03,402265.28,CURRENT,6.473,SERVICER_PORTAL,2024-12-15
LN108442,2025-02,473725.42,CURRENT,4.551,SERVICER_PORTAL,2024-10-02
LN103072,2024-05,254781.65,CURRENT,5.891,MONTHLY_TAPE,2024-03-20
LN101247,2023-09,181982.84,CURRENT,5.479,SERVICER_PORTAL,2023-08-14
LN107954,2024-05,164905.57,CURRENT,6.849,SERVICER_PORTAL,2024-02-25
LN105326,2025-04,184770.44,CURRENT,5.648,MANUAL_ENTRY,2025-03-07
LN102097,2024-09,305802.06,CURRENT,6.907,SERVICER_PORTAL,2024-07-16
LN101741,2025-03,223813.85,CURRENT,6.989,SERVICER_PORTAL,2024-12-05
LN102903,2025-01,199249.78,DPD90,6.392,MONTHLY_TAPE,2024-12-04
LN101128,2025-02,520392.68,CURRENT,7.165,MONTHLY_TAPE,2024-10-26
LN103017,2025-08,85599.24,CURRENT,4.203,SERVICER_PORTAL,2025-04-11
LN104625,2025-10,151358.29,CURRENT,4.985,SERVICER_PORTAL,2025-07-05
LN108152,2023-07,340666.71,CURRENT,6.183,SERVICER_PORTAL,2023-07-13
LN104513,2024-10,240857.91,CURRENT,6.952,MANUAL_ENTRY,2024-10-08
LN103534,2022-12,535301.35,CURRENT,5.229,SERVICER_PORTAL,2022-10-26
LN102808,2025-03,114181.75,DPD30,7.253,MONTHLY_TAPE,2025-02-18
LN107523,2023-11,405579.12,CURRENT,5.819,SERVICER_PORTAL,2023-10-10
LN103923,2025-02,252228.27,CURRENT,5.501,MANUAL_ENTRY,2024-12-11
LN108251,2023-09,331411.34,DPD60,4.22,SERVICER_PORTAL,2023-05-17
LN106208,2025-06,395822.54,CURRENT,5.551,SERVICER_PORTAL,2025-05-20
LN106349,2025-02,260297.57,CURRENT,6.408,SERVICER_PORTAL,2025-02-04
LN100579,2023-04,327101.46,CURRENT,4.079,SERVICER_PORTAL,2023-01-01
LN103523,2022-07,516041.52,CURRENT,4.58,MANUAL_ENTRY,2022-05-22
LN105463,2023-12,409698.54,CURRENT,4.495,MANUAL_ENTRY,2023-11-21
LN104639,2025-09,324856.24,CURRENT,6.874,SERVICER_PORTAL,2025-05-16
LN104625,2025-03,216221.9,CURRENT,5.715,SERVICER_PORTAL,2025-01-04
LN101367,2025-01,272031.21,CURRENT,5.658,MONTHLY_TAPE,2024-09-13
LN104004,2025-02,127949.6,CURRENT,6.276,SERVICER_PORTAL,2024-12-14
LN100901,2023-03,159380.81,CURRENT,4.888,MANUAL_ENTRY,2023-01-16
LN101589,2024-01,281132.76,CURRENT,3.784,SERVICER_PORTAL,2023-10-21
LN100206,2024-04,194683.34,CURRENT,7.389,MONTHLY_TAPE,2024-01-24
LN105640,2024-04,710482.84,CURRENT,7.496,SERVICER_PORTAL,2023-12-08
LN104806,2025-06,128312.04,CURRENT,5.5,SERVICER_PORTAL,2025-02-09
LN103090,2024-08,730958.71,CURRENT,5.514,MONTHLY_TAPE,2024-07-16
LN100320,2023-06,216389.59,CURRENT,4.685,SERVICER_PORTAL,2023-04-10
LN105019,2024-01,297513.13,CURRENT,7.434,MANUAL_ENTRY,2023-11-13
LN103214,2024-02,139757.14,CURRENT,6.878,MONTHLY_TAPE,2023-12-24
LN100312,2023-10,319865.44,DPD90,4.147,MONTHLY_TAPE,2023-08-17
LN106413,2022-04,166350.85,CURRENT,3.664,MONTHLY_TAPE,2022-01-22
LN101130,2024-10,259195.09,CURRENT,6.177,MONTHLY_TAPE,2024-10-26
LN103315,2024-11,402301.45,CURRENT,7.036,SERVICER_PORTAL,2024-09-14
LN102459,2024-03,244997.0,CURRENT,3.62,SERVICER_PORTAL,2023-12-20
LN105358,2023-06,280788.3,DPD60,4.408,SERVICER_PORTAL,2023-02-26
LN103548,2022-11,304984.21,CURRENT,4.681,MONTHLY_TAPE,2022-08-03
LN105636,2024-05,625393.82,DPD60,4.175,SERVICER_PORTAL,2024-02-08
LN106689,2025-09,191910.32,CURRENT,6.421,MONTHLY_TAPE,2025-09-09
LN105584,2025-05,188680.65,CURRENT,4.709,SERVICER_PORTAL,2025-02-18
LN106674,2024-02,189418.33,CURRENT,6.03,MONTHLY_TAPE,2023-11-10
LN100397,2025-02,283160.97,CURRENT,4.38,SERVICER_PORTAL,2024-11-10
LN101864,2024-12,303980.4,CURRENT,6.504,SERVICER_PORTAL,2024-08-19
LN101906,2024-08,332211.52,DPD60,3.606,MONTHLY_TAPE,2024-04-26
LN102088,2024-09,464690.27,DPD30,4.576,MONTHLY_TAPE,2024-06-05
LN103631,2024-08,87183.67,CURRENT,5.85,MANUAL_ENTRY,2024-05-17
LN100608,2024-11,304599.05,CURRENT,6.529,MONTHLY_TAPE,2024-07-07
LN106089,2024-11,140850.15,CURRENT,6.483,SERVICER_PORTAL,2024-08-05
LN106223,2025-04,218353.56,CURRENT,5.193,MONTHLY_TAPE,2025-02-19
LN103500,2024-02,283459.6,CURRENT,3.984,MONTHLY_TAPE,2023-11-13
