loan_id,origination_month,original_balance,interest_rate,original_term_months,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,vintage
LN100763,2024-10,153700.0,5.794,360,780+,60-75,<=20,OH,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100764,2022-10,142200.0,5.261,360,680-739,<=60,35-43,WA,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100765,2024-03,243100.0,7.353,360,<620,75-85,20-35,MI,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100766,2023-08,219700.0,6.342,180,680-739,<=60,20-35,IL,REFINANCE,OWNER,SFR,BetaLoan,2023
LN100767,2023-03,133800.0,5.566,360,780+,85-95,<=20,OH,REFINANCE,OWNER,SFR,DeltaHome,2023
LN100768,2021-12,273000.0,4.15,360,780+,85-95,20-35,GA,REFINANCE,OWNER,CONDO,CasaMortgage,2021
LN100769,2022-10,244500.0,5.582,360,680-739,60-75,20-35,CA,CASHOUT_REFI,OWNER,TOWNHOUSE,DeltaHome,2022
LN100770,2023-10,434500.0,5.892,360,780+,75-85,20-35,FL,REFINANCE,OWNER,CONDO,BetaLoan,2023
LN100771,2024-12,631500.0,6.199,360,740-779,85-95,35-43,CA,REFINANCE,OWNER,SFR,BetaLoan,2024
LN100772,2021-07,313500.0,3.464,360,780+,85-95,<=20,TX,PURCHASE,OWNER,SFR,AlphaServ,2021
LN100773,2024-01,186600.0,6.432,360,740-779,>95,20-35,PA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN100774,2024-06,341500.0,6.703,360,680-739,60-75,20-35,OH,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100775,2024-10,256300.0,6.15,180,740-779,60-75,35-43,PA,PURCHASE,OWNER,MULTI_2_4,EagleTrust,2024
LN100776,2022-12,229100.0,5.476,360,740-779,85-95,<=20,AZ,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100777,2021-11,173200.0,4.015,360,740-779,<=60,35-43,PA,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100778,2022-06,207100.0,5.302,240,620-679,85-95,>43,MI,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100779,2024-06,235600.0,6.372,360,740-779,<=60,<=20,TX,PURCHASE,OWNER,TOWNHOUSE,DeltaHome,2024
LN100780,2024-07,366500.0,6.199,180,780+,75-85,20-35,TX,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2024
LN100781,2023-09,321200.0,6.844,180,680-739,75-85,35-43,NC,PURCHASE,SECOND_HOME,SFR,BetaLoan,2023
LN100782,2021-12,580400.0,4.013,360,780+,85-95,>43,FL,REFINANCE,OWNER,CONDO,AlphaServ,2021
LN100783,2021-12,345700.0,4.124,360,680-739,<=60,20-35,FL,PURCHASE,OWNER,SFR,EagleTrust,2021
LN100784,2023-03,308900.0,6.496,360,620-679,85-95,35-43,WA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100785,2023-07,222400.0,7.145,360,620-679,85-95,35-43,NC,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2023
LN100786,2021-08,160000.0,3.859,360,740-779,85-95,20-35,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100787,2023-11,197500.0,6.861,360,680-739,>95,35-43,NC,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN100788,2023-05,186300.0,6.699,180,680-739,85-95,20-35,MI,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100789,2021-07,80600.0,3.593,360,740-779,85-95,>43,AZ,PURCHASE,OWNER,MULTI_2_4,BetaLoan,2021
LN100790,2021-11,162100.0,4.221,360,680-739,75-85,20-35,NC,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100791,2023-02,524900.0,5.959,360,680-739,85-95,20-35,CA,CASHOUT_REFI,OWNER,MULTI_2_4,CasaMortgage,2023
LN100792,2024-01,301300.0,6.038,360,740-779,>95,35-43,MI,REFINANCE,OWNER,CONDO,AlphaServ,2024
LN100793,2024-05,215500.0,6.854,360,680-739,75-85,<=20,GA,REFINANCE,OWNER,CONDO,BetaLoan,2024
LN100794,2023-01,305400.0,5.593,360,740-779,60-75,20-35,NY,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100795,2022-07,106000.0,4.426,360,740-779,60-75,<=20,MI,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100796,2024-11,289800.0,6.081,360,780+,85-95,35-43,IL,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100797,2023-02,453600.0,6.204,360,620-679,>95,20-35,WA,REFINANCE,OWNER,SFR,BetaLoan,2023
LN100798,2022-08,241700.0,5.156,360,680-739,60-75,35-43,WA,REFINANCE,OWNER,MULTI_2_4,AlphaServ,2022
LN100799,2023-01,115000.0,5.782,180,620-679,>95,35-43,TX,CASHOUT_REFI,INVESTOR,SFR,DeltaHome,2023
LN100800,2021-07,211900.0,4.027,180,680-739,60-75,20-35,NY,CASHOUT_REFI,OWNER,SFR,BetaLoan,2021
LN100801,2022-07,453900.0,4.875,180,740-779,75-85,35-43,TX,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100802,2023-04,286800.0,5.768,360,740-779,>95,20-35,FL,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN100803,2024-09,134800.0,6.648,180,620-679,>95,20-35,TX,PURCHASE,INVESTOR,TOWNHOUSE,AlphaServ,2024
LN100804,2024-02,740800.0,7.477,360,<620,75-85,<=20,IL,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100805,2024-03,145200.0,6.561,360,680-739,>95,<=20,CA,PURCHASE,OWNER,CONDO,BetaLoan,2024
LN100806,2023-05,228800.0,6.01,360,780+,85-95,35-43,MI,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100807,2021-11,160000.0,4.313,360,680-739,85-95,>43,CA,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2021
LN100808,2022-11,160100.0,5.934,360,620-679,85-95,20-35,TX,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2022
LN100809,2024-12,208300.0,6.679,360,620-679,75-85,<=20,TX,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100810,2021-08,339900.0,4.086,360,680-739,<=60,<=20,FL,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2021
LN100811,2024-07,456200.0,7.343,360,620-679,60-75,<=20,CA,PURCHASE,SECOND_HOME,CONDO,DeltaHome,2024
LN100812,2023-11,214500.0,6.597,360,680-739,<=60,35-43,PA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100813,2022-06,162000.0,4.71,360,740-779,60-75,20-35,NY,PURCHASE,SECOND_HOME,SFR,BetaLoan,2022
LN100814,2024-03,316600.0,6.552,360,620-679,<=60,>43,AZ,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100815,2024-06,320800.0,6.766,360,680-739,60-75,20-35,CA,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2024
LN100816,2021-08,284400.0,5.01,360,<620,75-85,20-35,TX,PURCHASE,OWNER,SFR,AlphaServ,2021
LN100817,2021-11,289000.0,3.738,360,780+,60-75,35-43,PA,PURCHASE,INVESTOR,SFR,CasaMortgage,2021
LN100818,2023-10,242600.0,6.529,360,680-739,60-75,<=20,IL,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN100819,2024-12,266800.0,6.931,360,620-679,60-75,35-43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100820,2021-08,235200.0,4.447,360,620-679,<=60,35-43,CA,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100821,2023-10,413200.0,6.109,360,740-779,85-95,<=20,AZ,PURCHASE,OWNER,TOWNHOUSE,DeltaHome,2023
LN100822,2021-12,695800.0,3.545,180,780+,85-95,<=20,TX,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2021
LN100823,2023-10,276700.0,7.331,180,<620,85-95,20-35,NY,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100824,2023-09,254500.0,7.061,360,620-679,85-95,>43,AZ,REFINANCE,OWNER,CONDO,AlphaServ,2023
LN100825,2021-10,286400.0,4.479,360,620-679,>95,>43,GA,REFINANCE,INVESTOR,SFR,AlphaServ,2021
LN100826,2023-11,189800.0,6.372,360,740-779,85-95,<=20,MI,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100827,2024-08,360100.0,5.89,360,780+,<=60,35-43,IL,REFINANCE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN100828,2024-07,311300.0,6.351,360,680-739,60-75,35-43,NC,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2024
LN100829,2021-08,211200.0,4.016,360,680-739,75-85,35-43,OH,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100830,2022-05,383100.0,4.634,360,740-779,75-85,<=20,TX,PURCHASE,OWNER,CONDO,AlphaServ,2022
LN100831,2022-05,257400.0,4.203,360,740-779,85-95,>43,OH,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100832,2023-02,165000.0,6.665,240,620-679,60-75,35-43,AZ,REFINANCE,OWNER,SFR,DeltaHome,2023
LN100833,2022-01,299000.0,5.155,360,620-679,>95,35-43,FL,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100834,2024-06,284000.0,7.129,360,620-679,75-85,<=20,IL,CASHOUT_REFI,INVESTOR,SFR,CasaMortgage,2024
LN100835,2024-03,393200.0,6.201,360,740-779,>95,20-35,NY,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100836,2024-04,371100.0,6.217,360,740-779,75-85,20-35,NC,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2024
LN100837,2022-03,243000.0,4.124,360,740-779,60-75,35-43,GA,PURCHASE,SECOND_HOME,SFR,AlphaServ,2022
LN100838,2021-07,206400.0,3.436,240,780+,60-75,35-43,IL,REFINANCE,OWNER,SFR,CasaMortgage,2021
LN100839,2024-09,255500.0,6.928,360,620-679,60-75,>43,CA,PURCHASE,OWNER,CONDO,BetaLoan,2024
LN100840,2022-07,300600.0,4.694,360,680-739,60-75,20-35,TX,REFINANCE,OWNER,CONDO,AlphaServ,2022
LN100841,2023-10,317300.0,7.461,360,<620,85-95,>43,FL,CASHOUT_REFI,SECOND_HOME,CONDO,AlphaServ,2023
LN100842,2024-09,292300.0,6.064,360,740-779,60-75,>43,NC,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100843,2021-08,245000.0,3.639,360,740-779,60-75,<=20,NY,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100844,2021-07,399700.0,3.923,180,680-739,60-75,20-35,FL,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100845,2021-07,188400.0,5.026,360,<620,75-85,35-43,NY,PURCHASE,OWNER,CONDO,BetaLoan,2021
LN100846,2022-01,779000.0,4.269,360,740-779,60-75,35-43,NY,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100847,2021-09,359800.0,3.65,360,740-779,<=60,20-35,NC,REFINANCE,SECOND_HOME,SFR,DeltaHome,2021
LN100848,2024-05,153700.0,6.821,360,680-739,85-95,35-43,NC,REFINANCE,OWNER,SFR,EagleTrust,2024
LN100849,2023-08,277400.0,6.613,180,620-679,60-75,20-35,MI,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100850,2024-12,361400.0,5.864,360,780+,>95,35-43,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN100851,2024-04,218100.0,6.464,180,740-779,<=60,>43,MI,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100852,2024-11,130200.0,6.224,180,680-739,75-85,20-35,FL,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100853,2022-05,159900.0,4.369,360,740-779,85-95,<=20,CA,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2022
LN100854,2022-07,325800.0,4.356,180,780+,60-75,35-43,GA,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100855,2024-06,115900.0,6.019,240,780+,85-95,35-43,CA,PURCHASE,OWNER,SFR,EagleTrust,2024
LN100856,2022-05,133000.0,4.344,360,740-779,75-85,20-35,CA,PURCHASE,OWNER,CONDO,AlphaServ,2022
LN100857,2021-09,325000.0,3.819,360,680-739,75-85,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100858,2023-11,230900.0,6.638,360,680-739,85-95,20-35,GA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100859,2024-04,186600.0,6.365,360,740-779,>95,35-43,TX,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100860,2024-11,204300.0,6.684,180,680-739,60-75,35-43,PA,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2024
LN100861,2024-09,131700.0,7.394,360,<620,85-95,20-35,FL,REFINANCE,INVESTOR,TOWNHOUSE,EagleTrust,2024
LN100862,2021-12,317400.0,4.68,360,620-679,60-75,20-35,FL,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100863,2024-03,177600.0,6.258,180,780+,<=60,20-35,IL,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100864,2024-06,200600.0,6.142,360,780+,60-75,<=20,MI,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100865,2023-12,298400.0,6.216,360,780+,75-85,<=20,NC,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2023
LN100866,2024-05,227400.0,6.754,180,680-739,85-95,35-43,TX,PURCHASE,OWNER,MULTI_2_4,DeltaHome,2024
LN100867,2024-06,185900.0,6.309,360,740-779,75-85,35-43,MI,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100868,2023-01,104300.0,5.348,360,780+,>95,20-35,IL,REFINANCE,OWNER,CONDO,AlphaServ,2023
LN100869,2021-08,301100.0,4.081,360,680-739,85-95,35-43,WA,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100870,2023-02,264500.0,6.363,180,620-679,60-75,20-35,IL,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100871,2022-03,202200.0,3.95,360,780+,60-75,35-43,FL,PURCHASE,INVESTOR,SFR,BetaLoan,2022
LN100872,2021-11,160000.0,5.195,240,<620,75-85,>43,MI,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100873,2021-12,256700.0,4.03,360,740-779,60-75,20-35,CA,PURCHASE,OWNER,SFR,DeltaHome,2021
LN100874,2023-12,316900.0,6.145,360,740-779,<=60,35-43,NC,REFINANCE,OWNER,TOWNHOUSE,EagleTrust,2023
LN100875,2023-04,266700.0,5.914,360,740-779,<=60,20-35,OH,CASHOUT_REFI,OWNER,SFR,DeltaHome,2023
LN100876,2023-05,533500.0,6.849,360,620-679,75-85,>43,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100877,2024-02,350500.0,6.289,360,740-779,75-85,20-35,CA,REFINANCE,OWNER,SFR,BetaLoan,2024
LN100878,2023-06,243200.0,6.712,180,620-679,75-85,35-43,CA,PURCHASE,INVESTOR,SFR,AlphaServ,2023
LN100879,2023-09,355800.0,5.994,360,780+,85-95,20-35,CA,REFINANCE,INVESTOR,SFR,DeltaHome,2023
LN100880,2021-10,260900.0,4.236,360,620-679,>95,20-35,IL,CASHOUT_REFI,OWNER,SFR,AlphaServ,2021
LN100881,2024-06,260500.0,6.236,360,740-779,85-95,20-35,NC,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN100882,2023-01,457400.0,5.948,360,740-779,60-75,35-43,CA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100883,2022-01,170400.0,4.778,360,620-679,75-85,20-35,CA,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2022
LN100884,2024-05,257900.0,6.843,360,620-679,60-75,20-35,PA,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100885,2024-01,436000.0,6.266,360,740-779,>95,<=20,TX,PURCHASE,SECOND_HOME,CONDO,BetaLoan,2024
LN100886,2021-09,293300.0,4.431,360,620-679,75-85,20-35,PA,PURCHASE,OWNER,SFR,BetaLoan,2021
LN100887,2022-03,216200.0,4.979,360,620-679,60-75,20-35,CA,PURCHASE,SECOND_HOME,CONDO,AlphaServ,2022
LN100888,2021-07,118400.0,4.093,360,680-739,85-95,20-35,PA,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100889,2022-06,91900.0,4.381,360,780+,75-85,20-35,NC,PURCHASE,OWNER,TOWNHOUSE,DeltaHome,2022
LN100890,2021-11,649700.0,4.094,360,740-779,>95,>43,CA,CASHOUT_REFI,OWNER,CONDO,BetaLoan,2021
LN100891,2023-12,293300.0,6.336,240,680-739,<=60,20-35,FL,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100892,2023-04,196300.0,5.704,360,780+,60-75,<=20,FL,PURCHASE,OWNER,SFR,BetaLoan,2023
LN100893,2024-12,298700.0,6.683,360,680-739,>95,35-43,CA,REFINANCE,OWNER,SFR,AlphaServ,2024
LN100894,2024-02,166600.0,6.537,360,680-739,75-85,<=20,FL,PURCHASE,SECOND_HOME,SFR,BetaLoan,2024
LN100895,2023-08,219900.0,6.562,360,680-739,60-75,35-43,NC,REFINANCE,OWNER,SFR,AlphaServ,2023
LN100896,2023-04,167100.0,6.103,360,680-739,75-85,20-35,NC,CASHOUT_REFI,SECOND_HOME,SFR,CasaMortgage,2023
LN100897,2021-09,135100.0,3.936,360,680-739,85-95,<=20,TX,PURCHASE,OWNER,SFR,EagleTrust,2021
LN100898,2021-09,99000.0,3.49,360,740-779,<=60,>43,NC,PURCHASE,OWNER,SFR,BetaLoan,2021
LN100899,2023-08,124400.0,7.216,360,<620,60-75,20-35,TX,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN100900,2021-07,404200.0,3.704,360,740-779,60-75,35-43,CA,REFINANCE,OWNER,SFR,AlphaServ,2021
LN100901,2021-08,163700.0,4.888,360,620-679,60-75,20-35,TX,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2021
LN100902,2022-04,324700.0,4.661,360,680-739,75-85,20-35,FL,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100903,2024-08,392600.0,6.882,360,620-679,60-75,20-35,CA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN100904,2023-02,257200.0,6.041,360,680-739,85-95,20-35,CA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100905,2023-12,223200.0,6.183,360,740-779,75-85,35-43,FL,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100906,2022-12,271000.0,5.893,360,680-739,75-85,<=20,AZ,REFINANCE,OWNER,SFR,DeltaHome,2022
LN100907,2022-02,211600.0,5.131,240,620-679,60-75,20-35,GA,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100908,2022-10,438800.0,5.868,360,620-679,75-85,20-35,WA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100909,2021-10,593900.0,3.559,360,740-779,60-75,20-35,CA,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN100910,2024-03,490100.0,6.979,360,620-679,>95,20-35,PA,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN100911,2022-02,96900.0,4.125,360,740-779,60-75,20-35,CA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN100912,2022-10,209700.0,5.734,180,680-739,85-95,20-35,TX,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN100913,2024-12,255700.0,6.975,180,620-679,75-85,35-43,CA,CASHOUT_REFI,OWNER,CONDO,CasaMortgage,2024
LN100914,2023-07,314400.0,5.992,360,740-779,85-95,>43,NY,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100915,2023-02,117300.0,6.197,240,680-739,85-95,20-35,TX,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100916,2023-05,116500.0,7.106,360,<620,85-95,20-35,NC,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2023
LN100917,2024-03,459600.0,6.074,360,780+,75-85,20-35,MI,PURCHASE,SECOND_HOME,TOWNHOUSE,BetaLoan,2024
LN100918,2022-05,198500.0,5.078,360,620-679,60-75,35-43,FL,REFINANCE,INVESTOR,SFR,DeltaHome,2022
LN100919,2023-09,130700.0,6.669,360,680-739,85-95,20-35,MI,PURCHASE,INVESTOR,SFR,EagleTrust,2023
LN100920,2024-07,155300.0,6.498,360,680-739,<=60,<=20,TX,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2024
LN100921,2023-07,304300.0,6.479,360,680-739,60-75,35-43,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100922,2023-01,176300.0,5.603,360,740-779,85-95,<=20,TX,PURCHASE,OWNER,CONDO,AlphaServ,2023
LN100923,2022-01,284600.0,5.283,360,<620,75-85,<=20,TX,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100924,2022-05,164300.0,4.432,360,780+,60-75,>43,CA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100925,2024-10,116400.0,6.825,360,680-739,85-95,35-43,CA,PURCHASE,OWNER,CONDO,CasaMortgage,2024
LN100926,2023-05,484500.0,5.506,180,780+,<=60,20-35,FL,REFINANCE,OWNER,SFR,EagleTrust,2023
LN100927,2022-07,305300.0,4.694,360,740-779,85-95,<=20,PA,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100928,2022-12,219700.0,5.163,360,780+,85-95,20-35,PA,PURCHASE,INVESTOR,SFR,AlphaServ,2022
LN100929,2023-07,201900.0,6.081,180,740-779,60-75,20-35,WA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100930,2023-05,493500.0,6.123,360,680-739,<=60,35-43,CA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2023
LN100931,2023-12,333100.0,6.368,360,680-739,>95,35-43,CA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100932,2022-05,427700.0,4.448,360,740-779,<=60,20-35,OH,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2022
LN100933,2023-10,196300.0,6.681,360,680-739,>95,20-35,GA,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN100934,2023-01,261100.0,5.495,240,740-779,75-85,20-35,TX,PURCHASE,OWNER,SFR,DeltaHome,2023
LN100935,2024-10,305900.0,7.522,360,<620,60-75,35-43,MI,REFINANCE,OWNER,CONDO,EagleTrust,2024
LN100936,2022-01,199300.0,4.146,180,780+,75-85,20-35,WA,PURCHASE,INVESTOR,TOWNHOUSE,CasaMortgage,2022
LN100937,2022-01,244500.0,4.8,360,620-679,75-85,35-43,FL,REFINANCE,OWNER,SFR,DeltaHome,2022
LN100938,2023-02,196300.0,5.624,360,780+,75-85,35-43,WA,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN100939,2023-04,305500.0,6.739,360,620-679,75-85,<=20,CA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100940,2023-12,140800.0,7.177,360,620-679,60-75,>43,IL,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN100941,2022-11,330200.0,5.65,180,740-779,<=60,35-43,TX,PURCHASE,OWNER,MULTI_2_4,EagleTrust,2022
LN100942,2024-09,293600.0,6.245,360,740-779,85-95,20-35,OH,PURCHASE,OWNER,MULTI_2_4,BetaLoan,2024
LN100943,2023-02,232900.0,5.81,360,740-779,75-85,<=20,CA,PURCHASE,SECOND_HOME,SFR,BetaLoan,2023
LN100944,2021-12,312500.0,3.836,360,780+,85-95,<=20,IL,REFINANCE,OWNER,CONDO,AlphaServ,2021
LN100945,2021-12,216600.0,4.387,360,680-739,75-85,<=20,TX,REFINANCE,INVESTOR,SFR,AlphaServ,2021
LN100946,2024-11,188800.0,6.297,360,740-779,75-85,20-35,NY,PURCHASE,OWNER,SFR,BetaLoan,2024
LN100947,2021-12,326000.0,4.512,360,680-739,60-75,20-35,NC,PURCHASE,OWNER,CONDO,CasaMortgage,2021
LN100948,2024-10,332400.0,6.456,360,680-739,>95,35-43,FL,REFINANCE,OWNER,SFR,DeltaHome,2024
LN100949,2022-06,203200.0,4.963,360,680-739,75-85,20-35,OH,REFINANCE,OWNER,SFR,BetaLoan,2022
LN100950,2021-10,195500.0,4.85,180,<620,>95,20-35,WA,REFINANCE,OWNER,SFR,BetaLoan,2021
LN100951,2022-07,235100.0,4.58,360,740-779,85-95,>43,AZ,PURCHASE,OWNER,SFR,DeltaHome,2022
LN100952,2023-08,199100.0,6.012,360,740-779,85-95,20-35,WA,PURCHASE,SECOND_HOME,SFR,CasaMortgage,2023
LN100953,2022-12,507000.0,6.214,360,620-679,75-85,20-35,TX,PURCHASE,INVESTOR,SFR,AlphaServ,2022
LN100954,2024-03,294300.0,6.173,360,780+,<=60,>43,IL,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2024
LN100955,2023-08,256900.0,6.668,360,680-739,60-75,20-35,MI,REFINANCE,OWNER,TOWNHOUSE,AlphaServ,2023
LN100956,2022-11,167800.0,6.153,360,620-679,85-95,20-35,AZ,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100957,2023-09,355900.0,6.158,180,740-779,60-75,20-35,TX,REFINANCE,OWNER,CONDO,EagleTrust,2023
LN100958,2024-11,193800.0,7.465,360,620-679,<=60,35-43,WA,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2024
LN100959,2022-12,190300.0,6.641,360,<620,75-85,35-43,NY,REFINANCE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN100960,2022-01,361400.0,3.819,360,740-779,60-75,35-43,MI,PURCHASE,OWNER,SFR,BetaLoan,2022
LN100961,2022-12,303900.0,5.879,360,620-679,60-75,20-35,IL,PURCHASE,SECOND_HOME,SFR,BetaLoan,2022
LN100962,2024-06,82700.0,7.627,360,<620,75-85,>43,FL,PURCHASE,OWNER,SFR,AlphaServ,2024
LN100963,2022-04,237800.0,4.072,240,740-779,<=60,20-35,CA,REFINANCE,OWNER,SFR,EagleTrust,2022
LN100964,2024-10,270100.0,7.48,240,<620,<=60,35-43,TX,REFINANCE,INVESTOR,SFR,AlphaServ,2024
LN100965,2023-07,219100.0,6.002,360,740-779,60-75,<=20,GA,CASHOUT_REFI,OWNER,TOWNHOUSE,AlphaServ,2023
LN100966,2023-08,274400.0,6.459,360,740-779,75-85,20-35,OH,PURCHASE,OWNER,SFR,AlphaServ,2023
LN100967,2022-08,113100.0,5.35,180,620-679,>95,>43,NY,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100968,2024-09,71400.0,6.747,360,680-739,60-75,35-43,GA,PURCHASE,INVESTOR,TOWNHOUSE,CasaMortgage,2024
LN100969,2021-08,164600.0,4.431,360,620-679,85-95,<=20,IL,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2021
LN100970,2022-07,289800.0,4.644,360,740-779,60-75,35-43,CA,PURCHASE,OWNER,SFR,EagleTrust,2022
LN100971,2022-12,59800.0,6.881,360,<620,75-85,<=20,TX,PURCHASE,OWNER,MULTI_2_4,DeltaHome,2022
LN100972,2023-03,174600.0,5.458,360,780+,<=60,20-35,NY,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN100973,2023-02,107400.0,6.184,360,620-679,85-95,20-35,NY,REFINANCE,OWNER,SFR,AlphaServ,2023
LN100974,2022-01,228800.0,3.986,360,740-779,85-95,20-35,AZ,PURCHASE,OWNER,CONDO,EagleTrust,2022
LN100975,2022-04,616000.0,4.871,360,620-679,85-95,<=20,WA,PURCHASE,OWNER,SFR,AlphaServ,2022
LN100976,2021-11,231500.0,4.358,360,620-679,<=60,35-43,OH,REFINANCE,SECOND_HOME,CONDO,EagleTrust,2021
LN100977,2023-07,243200.0,6.222,360,680-739,85-95,35-43,TX,REFINANCE,OWNER,SFR,BetaLoan,2023
LN100978,2022-09,372400.0,4.71,360,740-779,60-75,20-35,MI,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN100979,2023-06,257700.0,5.644,240,780+,75-85,20-35,TX,PURCHASE,OWNER,CONDO,CasaMortgage,2023
