loan_id,reporting_month,corruption_type
LN107858,2024-02,BALANCE_MISMATCH
LN102050,2023-10,STATUS_INCONSISTENT
LN105270,2022-07,BALANCE_MISMATCH
LN100445,2025-10,BALANCE_MISMATCH
LN104565,2023-03,DUPLICATE_RECORD
LN104246,2025-09,STATUS_INCONSISTENT
LN107952,2025-09,STATUS_INCONSISTENT
LN103264,2025-07,DATE_INVALID
LN103771,2025-12,STALE_UPDATE
LN100978,2023-10,STALE_UPDATE
LN103217,2023-01,BALANCE_MISMATCH
LN104740,2024-01,STATUS_INCONSISTENT
LN103598,2023-07,DATE_INVALID
LN103543,2025-09,STALE_UPDATE
LN104953,2024-03,BALANCE_MISMATCH
LN101149,2024-08,BALANCE_MISMATCH
LN106968,2025-02,BALANCE_MISMATCH
LN106383,2023-06,DOC_GAP
LN101597,2025-03,STATUS_INCONSISTENT
LN103815,2022-09,DOC_GAP
LN100195,2023-08,DUPLICATE_RECORD
LN103681,2025-01,DOC_GAP
LN102681,2022-09,STATUS_INCONSISTENT
LN102332,2024-05,DUPLICATE_RECORD
LN103103,2025-07,BALANCE_MISMATCH
LN102763,2023-07,STATUS_INCONSISTENT
LN107834,2025-07,STALE_UPDATE
LN106669,2024-11,STATUS_INCONSISTENT
LN104276,2023-04,DOC_GAP
LN106211,2024-04,BALANCE_MISMATCH
LN107217,2022-06,STATUS_INCONSISTENT
LN108447,2024-01,DUPLICATE_RECORD
LN105910,2022-06,BALANCE_MISMATCH
LN106016,2023-07,BALANCE_MISMATCH
LN106447,2024-09,STATUS_INCONSISTENT
LN103168,2025-11,STATUS_INCONSISTENT
LN100508,2025-11,DUPLICATE_RECORD
LN103721,2023-08,DOC_GAP
LN103158,2025-05,DOC_GAP
LN100437,2025-02,DUPLICATE_RECORD
LN101719,2023-07,STALE_UPDATE
LN103430,2023-03,STALE_UPDATE
LN106966,2025-02,STALE_UPDATE
LN108043,2022-12,BALANCE_MISMATCH
LN107880,2025-12,STALE_UPDATE
LN105546,2022-10,DATE_INVALID
LN106236,2025-10,BALANCE_MISMATCH
LN101792,2023-11,DUPLICATE_RECORD
LN107954,2024-02,STATUS_INCONSISTENT
LN103424,2025-11,DATE_INVALID
LN105896,2022-07,DATE_INVALID
LN103724,2024-08,BALANCE_MISMATCH
LN106843,2022-12,STATUS_INCONSISTENT
LN104904,2023-04,DATE_INVALID
LN104229,2024-08,DOC_GAP
LN101574,2024-12,STATUS_INCONSISTENT
LN106600,2025-04,DOC_GAP
LN103867,2025-07,DUPLICATE_RECORD
LN107509,2023-02,BALANCE_MISMATCH
LN107578,2024-05,DATE_INVALID
LN105745,2022-04,BALANCE_MISMATCH
LN102740,2023-07,BALANCE_MISMATCH
LN108113,2023-11,STALE_UPDATE
LN104014,2025-05,DOC_GAP
LN108187,2024-08,BALANCE_MISMATCH
LN107986,2025-04,BALANCE_MISMATCH
LN108336,2024-02,DUPLICATE_RECORD
LN104312,2022-10,STATUS_INCONSISTENT
LN106801,2023-09,BALANCE_MISMATCH
LN101208,2022-10,STALE_UPDATE
LN106425,2024-10,STATUS_INCONSISTENT
LN101157,2025-06,STATUS_INCONSISTENT
LN105260,2025-08,BALANCE_MISMATCH
LN104158,2024-01,DATE_INVALID
LN105680,2025-05,DATE_INVALID
LN108750,2023-06,STALE_UPDATE
LN102191,2025-06,DUPLICATE_RECORD
LN102447,2024-08,STATUS_INCONSISTENT
LN103230,2025-04,DATE_INVALID
LN104298,2025-06,DOC_GAP
LN102494,2023-07,STALE_UPDATE
LN107491,2024-02,DATE_INVALID
LN105244,2024-10,BALANCE_MISMATCH
LN108133,2024-12,BALANCE_MISMATCH
LN104728,2022-10,STALE_UPDATE
LN106432,2025-10,STALE_UPDATE
LN106638,2025-01,STALE_UPDATE
LN100139,2024-11,BALANCE_MISMATCH
LN104377,2022-12,STATUS_INCONSISTENT
LN100252,2023-03,DOC_GAP
LN101343,2025-01,STATUS_INCONSISTENT
LN106387,2025-10,STALE_UPDATE
LN106779,2025-06,STALE_UPDATE
LN102714,2023-04,STATUS_INCONSISTENT
LN108509,2024-12,STALE_UPDATE
LN100051,2022-11,STATUS_INCONSISTENT
LN105302,2022-11,STALE_UPDATE
LN101651,2024-01,BALANCE_MISMATCH
LN108268,2023-06,BALANCE_MISMATCH
LN100234,2024-12,DOC_GAP
LN103154,2023-05,DOC_GAP
LN105380,2024-09,BALANCE_MISMATCH
LN103761,2025-01,DOC_GAP
LN107493,2022-06,STALE_UPDATE
LN104718,2025-02,BALANCE_MISMATCH
LN104296,2024-10,STALE_UPDATE
LN105726,2025-02,BALANCE_MISMATCH
LN108298,2025-04,STATUS_INCONSISTENT
LN102967,2024-07,STATUS_INCONSISTENT
LN106103,2025-08,DOC_GAP
LN106084,2025-10,DOC_GAP
LN101860,2024-08,DOC_GAP
LN105950,2023-10,STATUS_INCONSISTENT
LN104692,2025-01,BALANCE_MISMATCH
LN108774,2025-11,STATUS_INCONSISTENT
LN108916,2025-01,STALE_UPDATE
LN105428,2023-03,STATUS_INCONSISTENT
LN100167,2022-03,STATUS_INCONSISTENT
LN100978,2022-12,DOC_GAP
LN101478,2023-01,BALANCE_MISMATCH
LN105349,2025-05,STALE_UPDATE
LN104595,2025-05,DOC_GAP
LN106645,2025-01,DOC_GAP
LN103885,2024-05,STATUS_INCONSISTENT
LN101310,2024-05,DOC_GAP
LN108950,2023-01,BALANCE_MISMATCH
LN100879,2024-06,BALANCE_MISMATCH
LN100952,2023-10,STATUS_INCONSISTENT
LN103374,2025-06,DATE_INVALID
LN107684,2023-06,BALANCE_MISMATCH
LN100931,2025-01,STATUS_INCONSISTENT
LN107996,2025-08,BALANCE_MISMATCH
LN102204,2023-09,DATE_INVALID
LN101920,2023-12,STALE_UPDATE
LN104457,2024-06,DATE_INVALID
LN103793,2024-09,DOC_GAP
LN101526,2023-04,STATUS_INCONSISTENT
LN101098,2022-08,DOC_GAP
LN104155,2022-08,STATUS_INCONSISTENT
LN106392,2025-01,DOC_GAP
LN108843,2022-11,STALE_UPDATE
LN100353,2025-07,STALE_UPDATE
LN106978,2025-08,DATE_INVALID
LN102360,2024-07,BALANCE_MISMATCH
LN101304,2025-09,BALANCE_MISMATCH
LN107217,2025-09,DUPLICATE_RECORD
LN103619,2022-08,STALE_UPDATE
LN107934,2024-12,STALE_UPDATE
LN101787,2023-04,DOC_GAP
LN103485,2022-12,BALANCE_MISMATCH
LN103031,2024-03,STATUS_INCONSISTENT
LN108308,2025-01,BALANCE_MISMATCH
LN104595,2025-12,STALE_UPDATE
LN102288,2025-09,DUPLICATE_RECORD
LN108247,2022-11,DUPLICATE_RECORD
LN104589,2025-08,BALANCE_MISMATCH
LN100671,2024-11,STALE_UPDATE
LN104804,2025-11,DATE_INVALID
LN103169,2024-12,STATUS_INCONSISTENT
LN105030,2025-08,STALE_UPDATE
LN103399,2024-02,DOC_GAP
LN108931,2022-08,STATUS_INCONSISTENT
LN103092,2024-10,STATUS_INCONSISTENT
LN100832,2023-07,STATUS_INCONSISTENT
LN108373,2022-05,DATE_INVALID
LN107222,2023-10,STALE_UPDATE
LN105629,2022-03,DATE_INVALID
LN102691,2024-09,STALE_UPDATE
LN100076,2023-04,DOC_GAP
LN103406,2024-07,STALE_UPDATE
LN101271,2023-09,STALE_UPDATE
LN105767,2024-10,DUPLICATE_RECORD
LN102885,2025-03,BALANCE_MISMATCH
LN102440,2023-09,DATE_INVALID
LN104985,2022-10,BALANCE_MISMATCH
LN105737,2025-04,BALANCE_MISMATCH
LN104456,2025-06,STATUS_INCONSISTENT
LN108008,2023-06,DATE_INVALID
LN107703,2023-07,DOC_GAP
LN100056,2024-05,DUPLICATE_RECORD
LN106641,2023-12,BALANCE_MISMATCH
LN107961,2025-06,DOC_GAP
LN105282,2025-09,BALANCE_MISMATCH
LN105666,2022-05,STATUS_INCONSISTENT
LN100592,2022-05,BALANCE_MISMATCH
LN105945,2022-12,DOC_GAP
LN104970,2025-05,STALE_UPDATE
LN102461,2025-01,STATUS_INCONSISTENT
LN106176,2024-02,DOC_GAP
LN101780,2023-12,STATUS_INCONSISTENT
LN103248,2021-12,STALE_UPDATE
LN104693,2025-05,BALANCE_MISMATCH
LN104123,2025-08,BALANCE_MISMATCH
LN105197,2025-06,STATUS_INCONSISTENT
LN102175,2025-12,DATE_INVALID
LN102248,2025-07,DATE_INVALID
LN108590,2025-11,STATUS_INCONSISTENT
LN108811,2024-02,BALANCE_MISMATCH
LN107151,2023-11,STATUS_INCONSISTENT
LN103430,2023-07,BALANCE_MISMATCH
LN107894,2024-12,DOC_GAP
LN101273,2024-02,STATUS_INCONSISTENT
LN106312,2023-12,DATE_INVALID
LN104749,2025-08,STATUS_INCONSISTENT
LN100046,2023-07,DATE_INVALID
LN102347,2025-02,STATUS_INCONSISTENT
LN104504,2021-07,STATUS_INCONSISTENT
LN103217,2024-06,STATUS_INCONSISTENT
LN105582,2025-02,STALE_UPDATE
LN104031,2023-11,STATUS_INCONSISTENT
LN105605,2022-08,STALE_UPDATE
LN104115,2024-04,BALANCE_MISMATCH
LN104710,2024-11,STALE_UPDATE
LN105436,2024-01,STATUS_INCONSISTENT
LN104630,2024-05,BALANCE_MISMATCH
LN104446,2023-12,BALANCE_MISMATCH
LN108467,2024-11,DATE_INVALID
LN101186,2025-07,DATE_INVALID
LN104982,2023-10,STATUS_INCONSISTENT
LN102444,2023-09,DATE_INVALID
LN100037,2025-07,STALE_UPDATE
LN108994,2022-11,BALANCE_MISMATCH
LN102722,2024-01,DOC_GAP
LN104678,2025-10,DUPLICATE_RECORD
LN100993,2023-09,BALANCE_MISMATCH
LN102727,2022-08,BALANCE_MISMATCH
LN107939,2024-05,STALE_UPDATE
LN107140,2025-12,DATE_INVALID
LN107597,2023-11,BALANCE_MISMATCH
LN106437,2025-04,DATE_INVALID
LN107241,2024-01,DOC_GAP
LN101358,2024-05,STALE_UPDATE
LN108486,2025-12,BALANCE_MISMATCH
LN108126,2025-07,BALANCE_MISMATCH
LN105157,2022-04,BALANCE_MISMATCH
LN101071,2024-02,DOC_GAP
LN108254,2024-08,STALE_UPDATE
LN108272,2022-01,DATE_INVALID
LN106198,2023-02,STATUS_INCONSISTENT
LN108875,2022-06,DATE_INVALID
LN104798,2025-09,STATUS_INCONSISTENT
LN104349,2025-09,STALE_UPDATE
LN104990,2025-02,BALANCE_MISMATCH
LN105950,2023-12,DATE_INVALID
LN105300,2023-08,DOC_GAP
LN104176,2024-01,STALE_UPDATE
LN102086,2024-08,STATUS_INCONSISTENT
LN104616,2024-05,DATE_INVALID
LN104387,2024-12,DOC_GAP
LN104159,2022-04,STATUS_INCONSISTENT
LN102833,2023-08,BALANCE_MISMATCH
LN101966,2022-11,STATUS_INCONSISTENT
LN104912,2025-08,STATUS_INCONSISTENT
LN104934,2023-09,BALANCE_MISMATCH
LN100978,2024-05,BALANCE_MISMATCH
LN105691,2024-05,DATE_INVALID
LN103808,2023-06,BALANCE_MISMATCH
LN106576,2025-03,BALANCE_MISMATCH
LN103671,2023-01,STALE_UPDATE
LN104776,2025-12,STATUS_INCONSISTENT
LN105210,2024-07,STALE_UPDATE
LN106174,2023-09,STALE_UPDATE
LN105288,2023-04,STALE_UPDATE
LN106013,2023-08,STALE_UPDATE
LN105174,2022-04,STALE_UPDATE
LN107811,2024-02,BALANCE_MISMATCH
LN106202,2023-10,DATE_INVALID
LN105217,2024-11,DUPLICATE_RECORD
LN108133,2022-08,STALE_UPDATE
LN101781,2025-03,BALANCE_MISMATCH
LN107610,2022-02,BALANCE_MISMATCH
LN105745,2024-01,STALE_UPDATE
LN107079,2024-10,BALANCE_MISMATCH
LN104391,2024-07,STATUS_INCONSISTENT
LN104845,2025-04,DATE_INVALID
LN101882,2022-08,BALANCE_MISMATCH
LN100340,2024-08,DATE_INVALID
LN106613,2025-03,STATUS_INCONSISTENT
LN107574,2023-08,BALANCE_MISMATCH
LN107293,2024-11,DATE_INVALID
LN102594,2025-01,STATUS_INCONSISTENT
LN107739,2024-05,DOC_GAP
LN106866,2024-09,BALANCE_MISMATCH
LN103575,2024-03,DOC_GAP
LN106905,2024-04,BALANCE_MISMATCH
LN106182,2023-09,BALANCE_MISMATCH
LN103065,2023-11,DATE_INVALID
LN101951,2024-04,STATUS_INCONSISTENT
LN101238,2022-12,DATE_INVALID
LN106680,2022-03,STATUS_INCONSISTENT
LN103715,2025-09,DUPLICATE_RECORD
LN108740,2024-08,STATUS_INCONSISTENT
LN107091,2024-10,STALE_UPDATE
LN105363,2024-06,DOC_GAP
LN100491,2024-10,DOC_GAP
LN103256,2024-11,BALANCE_MISMATCH
LN100395,2025-09,BALANCE_MISMATCH
LN102744,2025-12,BALANCE_MISMATCH
LN108445,2024-10,DATE_INVALID
LN106006,2022-10,BALANCE_MISMATCH
LN107895,2023-06,STALE_UPDATE
LN102276,2024-03,STALE_UPDATE
LN108353,2025-12,DOC_GAP
LN103349,2025-10,STALE_UPDATE
LN101543,2025-11,DUPLICATE_RECORD
LN100961,2023-01,STATUS_INCONSISTENT
LN105448,2024-05,BALANCE_MISMATCH
LN104782,2025-03,DUPLICATE_RECORD
LN108542,2024-01,DATE_INVALID
LN108520,2024-08,BALANCE_MISMATCH
LN103659,2024-10,BALANCE_MISMATCH
LN102593,2023-02,DOC_GAP
LN106402,2023-01,STALE_UPDATE
LN104995,2023-09,DOC_GAP
LN101038,2023-06,STATUS_INCONSISTENT
LN104748,2025-09,BALANCE_MISMATCH
LN108935,2025-01,STALE_UPDATE
LN103261,2025-04,BALANCE_MISMATCH
LN102705,2023-11,STALE_UPDATE
LN107877,2024-12,STATUS_INCONSISTENT
LN104118,2024-09,DATE_INVALID
LN105784,2025-06,DUPLICATE_RECORD
LN104092,2025-05,STATUS_INCONSISTENT
LN104878,2025-12,STATUS_INCONSISTENT
LN108243,2025-05,DUPLICATE_RECORD
LN100423,2024-09,DUPLICATE_RECORD
LN104463,2023-12,STATUS_INCONSISTENT
LN100364,2021-12,DATE_INVALID
LN106559,2022-11,STALE_UPDATE
LN102396,2025-05,STATUS_INCONSISTENT
LN100618,2024-03,BALANCE_MISMATCH
LN104383,2024-12,BALANCE_MISMATCH
LN106416,2025-03,STATUS_INCONSISTENT
LN107242,2024-09,DOC_GAP
LN107781,2022-04,DUPLICATE_RECORD
LN106474,2023-06,STALE_UPDATE
LN103078,2023-03,STATUS_INCONSISTENT
LN101988,2024-03,STALE_UPDATE
LN106254,2025-07,DUPLICATE_RECORD
LN101805,2023-08,STATUS_INCONSISTENT
LN101492,2023-05,DOC_GAP
LN106312,2022-11,BALANCE_MISMATCH
LN108098,2024-03,DATE_INVALID
LN107912,2023-12,STALE_UPDATE
LN108275,2024-10,STATUS_INCONSISTENT
LN100744,2024-06,DATE_INVALID
LN104193,2024-11,BALANCE_MISMATCH
LN100019,2023-06,DOC_GAP
LN106887,2023-06,DOC_GAP
LN106757,2025-03,STALE_UPDATE
LN106296,2022-12,DATE_INVALID
LN100449,2025-07,BALANCE_MISMATCH
LN104220,2025-02,STATUS_INCONSISTENT
LN103279,2025-04,DOC_GAP
LN104490,2023-09,STALE_UPDATE
LN106017,2022-07,BALANCE_MISMATCH
LN102574,2025-08,BALANCE_MISMATCH
LN100096,2024-12,BALANCE_MISMATCH
LN101481,2023-03,DATE_INVALID
LN104343,2023-06,STALE_UPDATE
LN101478,2024-07,DATE_INVALID
LN107982,2025-01,STALE_UPDATE
LN104842,2023-07,STATUS_INCONSISTENT
LN100974,2025-11,STALE_UPDATE
LN102166,2025-09,BALANCE_MISMATCH
LN107810,2024-10,STATUS_INCONSISTENT
LN105970,2024-03,DOC_GAP
LN105892,2023-05,DOC_GAP
LN108842,2024-07,BALANCE_MISMATCH
LN100375,2025-05,STALE_UPDATE
LN103328,2023-11,STATUS_INCONSISTENT
LN107851,2025-12,STATUS_INCONSISTENT
LN108845,2024-04,STALE_UPDATE
LN106488,2024-08,BALANCE_MISMATCH
LN102097,2025-07,DUPLICATE_RECORD
LN101556,2025-09,DATE_INVALID
LN101671,2025-07,STATUS_INCONSISTENT
LN107488,2023-04,DUPLICATE_RECORD
LN107454,2023-09,BALANCE_MISMATCH
LN108950,2022-07,DATE_INVALID
LN107113,2024-03,STALE_UPDATE
LN104991,2023-08,DOC_GAP
LN102146,2023-11,DOC_GAP
LN103051,2024-05,DATE_INVALID
LN101589,2021-09,DOC_GAP
LN105631,2024-06,DUPLICATE_RECORD
LN103600,2023-01,DATE_INVALID
LN101840,2024-01,BALANCE_MISMATCH
LN101192,2024-01,BALANCE_MISMATCH
LN104386,2023-11,DOC_GAP
LN102612,2023-07,BALANCE_MISMATCH
LN105551,2025-04,STATUS_INCONSISTENT
LN107665,2022-12,DOC_GAP
LN102547,2024-08,STATUS_INCONSISTENT
LN104822,2024-09,DUPLICATE_RECORD
LN106900,2022-07,STATUS_INCONSISTENT
LN103771,2024-02,STATUS_INCONSISTENT
LN107620,2025-06,BALANCE_MISMATCH
LN102850,2022-09,STATUS_INCONSISTENT
LN100031,2025-07,DUPLICATE_RECORD
LN107403,2023-01,DUPLICATE_RECORD
LN102407,2024-09,STATUS_INCONSISTENT
LN107233,2025-02,STALE_UPDATE
LN106598,2023-04,BALANCE_MISMATCH
LN101799,2025-11,BALANCE_MISMATCH
LN104260,2023-04,DOC_GAP
LN102314,2023-06,BALANCE_MISMATCH
LN103625,2024-06,STALE_UPDATE
LN100722,2025-03,DATE_INVALID
LN105559,2024-05,STALE_UPDATE
LN103038,2023-01,BALANCE_MISMATCH
LN100048,2024-06,STATUS_INCONSISTENT
LN105888,2024-02,STATUS_INCONSISTENT
LN103605,2022-04,BALANCE_MISMATCH
LN107096,2024-11,STALE_UPDATE
LN104930,2023-07,BALANCE_MISMATCH
LN108142,2023-01,BALANCE_MISMATCH
LN103201,2024-12,STALE_UPDATE
LN106017,2023-11,BALANCE_MISMATCH
LN107334,2023-10,BALANCE_MISMATCH
LN102365,2022-10,DUPLICATE_RECORD
LN105697,2025-04,DATE_INVALID
LN106787,2025-02,STALE_UPDATE
LN102509,2022-10,STALE_UPDATE
LN101777,2022-06,BALANCE_MISMATCH
LN107611,2022-02,DOC_GAP
LN100577,2023-05,DUPLICATE_RECORD
LN100802,2024-06,BALANCE_MISMATCH
LN105541,2022-03,DUPLICATE_RECORD
LN107676,2025-06,STATUS_INCONSISTENT
LN100789,2023-03,DOC_GAP
LN102233,2024-07,DATE_INVALID
LN104113,2025-01,DOC_GAP
LN101498,2023-12,DOC_GAP
LN106095,2025-02,DATE_INVALID
LN107747,2022-02,STATUS_INCONSISTENT
LN107700,2025-01,STATUS_INCONSISTENT
LN106957,2025-09,DOC_GAP
LN106975,2025-12,DOC_GAP
LN101093,2025-11,DOC_GAP
LN108602,2022-05,STATUS_INCONSISTENT
LN107488,2021-07,STALE_UPDATE
LN108133,2022-11,STATUS_INCONSISTENT
LN107442,2025-02,DATE_INVALID
LN106119,2022-08,STALE_UPDATE
LN102561,2024-10,BALANCE_MISMATCH
LN103008,2024-08,DOC_GAP
LN108005,2024-09,DATE_INVALID
LN102997,2023-11,DOC_GAP
LN104565,2022-10,STALE_UPDATE
LN102344,2024-09,BALANCE_MISMATCH
LN103707,2025-08,STATUS_INCONSISTENT
LN101634,2024-03,BALANCE_MISMATCH
LN106229,2024-07,DATE_INVALID
LN107720,2025-11,DATE_INVALID
LN101785,2024-04,BALANCE_MISMATCH
LN102946,2025-12,DOC_GAP
LN103686,2023-10,STATUS_INCONSISTENT
LN104788,2023-03,DATE_INVALID
LN105772,2024-06,DUPLICATE_RECORD
LN102134,2023-08,DOC_GAP
LN108516,2023-05,STATUS_INCONSISTENT
LN101045,2022-01,STATUS_INCONSISTENT
LN102262,2025-09,DATE_INVALID
LN107158,2022-10,DATE_INVALID
LN107812,2025-11,DOC_GAP
LN102105,2024-06,BALANCE_MISMATCH
LN107729,2025-05,STATUS_INCONSISTENT
LN102002,2024-02,BALANCE_MISMATCH
LN100718,2023-01,STALE_UPDATE
LN108486,2023-12,DUPLICATE_RECORD
LN108234,2023-12,BALANCE_MISMATCH
LN108623,2025-01,STALE_UPDATE
LN107198,2024-07,DATE_INVALID
LN107864,2022-10,STALE_UPDATE
LN105815,2023-02,DOC_GAP
LN106525,2022-09,STATUS_INCONSISTENT
LN106393,2023-12,DOC_GAP
LN102656,2024-05,BALANCE_MISMATCH
LN104434,2024-10,STATUS_INCONSISTENT
LN105944,2023-05,BALANCE_MISMATCH
LN100338,2022-11,STATUS_INCONSISTENT
LN104313,2022-10,STATUS_INCONSISTENT
LN101675,2025-06,DUPLICATE_RECORD
LN101704,2024-09,DATE_INVALID
LN106067,2025-08,STALE_UPDATE
LN103815,2024-05,STATUS_INCONSISTENT
LN103216,2023-08,STALE_UPDATE
LN108531,2025-11,BALANCE_MISMATCH
LN102447,2024-06,STALE_UPDATE
LN102419,2025-07,DOC_GAP
LN102604,2025-08,DATE_INVALID
LN106125,2023-12,STATUS_INCONSISTENT
LN107672,2024-09,STATUS_INCONSISTENT
LN107990,2022-08,DATE_INVALID
LN100586,2024-03,BALANCE_MISMATCH
LN106533,2022-09,DOC_GAP
LN105409,2024-11,STATUS_INCONSISTENT
LN106290,2023-11,STATUS_INCONSISTENT
LN103385,2024-09,STALE_UPDATE
LN105383,2024-01,STATUS_INCONSISTENT
LN107129,2025-01,DOC_GAP
LN108159,2024-02,STATUS_INCONSISTENT
LN105674,2024-07,DATE_INVALID
LN103304,2022-09,BALANCE_MISMATCH
LN104831,2023-01,STATUS_INCONSISTENT
LN103732,2024-10,STALE_UPDATE
LN103241,2024-01,STATUS_INCONSISTENT
LN100658,2023-10,BALANCE_MISMATCH
LN106255,2023-12,BALANCE_MISMATCH
LN102123,2024-05,STALE_UPDATE
LN102150,2024-01,DUPLICATE_RECORD
LN105884,2025-12,BALANCE_MISMATCH
LN105826,2022-02,STALE_UPDATE
LN106199,2023-12,STALE_UPDATE
LN107248,2024-08,BALANCE_MISMATCH
LN108294,2022-03,STALE_UPDATE
LN104229,2022-04,STALE_UPDATE
LN107142,2025-05,BALANCE_MISMATCH
LN104912,2024-09,STALE_UPDATE
LN102469,2025-10,DUPLICATE_RECORD
LN107599,2023-02,STALE_UPDATE
LN108290,2025-07,DATE_INVALID
LN104457,2022-11,DATE_INVALID
LN106898,2025-12,BALANCE_MISMATCH
LN105456,2025-10,BALANCE_MISMATCH
LN106518,2022-09,DOC_GAP
LN105815,2025-09,DOC_GAP
LN103912,2025-10,BALANCE_MISMATCH
LN101179,2021-11,DUPLICATE_RECORD
LN107246,2023-04,STALE_UPDATE
LN102137,2024-07,STATUS_INCONSISTENT
LN102061,2025-02,DUPLICATE_RECORD
LN106979,2024-01,STALE_UPDATE
LN100871,2022-12,BALANCE_MISMATCH
LN102221,2024-12,STALE_UPDATE
LN108418,2025-07,STALE_UPDATE
LN102442,2024-01,BALANCE_MISMATCH
LN107507,2025-12,DATE_INVALID
LN108415,2024-06,BALANCE_MISMATCH
LN108352,2025-04,BALANCE_MISMATCH
LN101363,2023-08,STALE_UPDATE
LN104835,2024-06,DATE_INVALID
LN103367,2023-10,STALE_UPDATE
LN100383,2023-05,BALANCE_MISMATCH
LN101847,2024-03,DATE_INVALID
LN100548,2024-11,DUPLICATE_RECORD
LN103535,2022-11,BALANCE_MISMATCH
LN108604,2025-02,DUPLICATE_RECORD
LN100652,2023-02,STATUS_INCONSISTENT
LN100049,2024-04,BALANCE_MISMATCH
LN107727,2025-01,BALANCE_MISMATCH
LN100051,2024-11,DUPLICATE_RECORD
LN104048,2025-03,BALANCE_MISMATCH
LN105395,2023-06,DOC_GAP
LN102261,2025-10,DATE_INVALID
LN104776,2023-05,BALANCE_MISMATCH
LN108482,2025-12,STATUS_INCONSISTENT
LN100029,2025-08,STATUS_INCONSISTENT
LN101098,2022-05,DUPLICATE_RECORD
LN101575,2025-07,DOC_GAP
LN105699,2024-09,DUPLICATE_RECORD
LN104298,2023-04,STALE_UPDATE
LN100815,2024-09,DATE_INVALID
LN102974,2021-12,BALANCE_MISMATCH
LN104303,2022-06,DATE_INVALID
LN100008,2022-05,DOC_GAP
LN100068,2024-04,DATE_INVALID
LN107218,2022-11,DOC_GAP
LN108230,2025-07,STALE_UPDATE
LN106991,2024-06,STATUS_INCONSISTENT
LN102394,2023-05,BALANCE_MISMATCH
LN107378,2024-11,BALANCE_MISMATCH
LN107993,2025-12,STATUS_INCONSISTENT
LN100734,2023-06,STALE_UPDATE
LN104605,2024-11,BALANCE_MISMATCH
LN101746,2025-10,STATUS_INCONSISTENT
LN106746,2025-06,STATUS_INCONSISTENT
LN103404,2025-07,DUPLICATE_RECORD
LN107116,2025-07,DATE_INVALID
LN107060,2025-01,BALANCE_MISMATCH
LN100518,2024-02,STATUS_INCONSISTENT
LN106434,2023-11,DATE_INVALID
LN100952,2024-08,DUPLICATE_RECORD
LN104070,2023-01,DUPLICATE_RECORD
LN100398,2024-03,DUPLICATE_RECORD
LN104253,2023-08,STALE_UPDATE
LN107140,2023-08,DATE_INVALID
LN103514,2022-06,STALE_UPDATE
LN106874,2023-06,BALANCE_MISMATCH
LN101360,2023-05,STATUS_INCONSISTENT
LN101408,2025-09,STATUS_INCONSISTENT
LN100651,2024-10,STATUS_INCONSISTENT
LN102638,2022-12,STATUS_INCONSISTENT
LN107586,2024-07,STALE_UPDATE
LN107208,2025-05,DOC_GAP
LN106546,2024-05,DOC_GAP
LN101431,2023-11,STATUS_INCONSISTENT
LN106107,2025-03,BALANCE_MISMATCH
LN103541,2023-09,BALANCE_MISMATCH
LN104464,2024-03,BALANCE_MISMATCH
LN103296,2022-11,STALE_UPDATE
LN105779,2025-04,DUPLICATE_RECORD
LN108031,2023-10,DUPLICATE_RECORD
LN106284,2024-05,DATE_INVALID
LN100449,2024-05,DATE_INVALID
LN106762,2022-04,STATUS_INCONSISTENT
LN107470,2025-04,DUPLICATE_RECORD
LN105103,2023-08,STATUS_INCONSISTENT
LN107140,2022-05,DATE_INVALID
LN100625,2022-05,DOC_GAP
LN104300,2022-09,STATUS_INCONSISTENT
LN107943,2023-10,STATUS_INCONSISTENT
LN108549,2023-12,DATE_INVALID
LN100138,2022-10,BALANCE_MISMATCH
LN106241,2022-09,BALANCE_MISMATCH
LN108473,2024-09,STATUS_INCONSISTENT
LN106335,2024-12,STATUS_INCONSISTENT
LN106684,2025-02,STALE_UPDATE
LN103599,2025-01,BALANCE_MISMATCH
LN101897,2024-12,DUPLICATE_RECORD
LN105849,2022-08,STATUS_INCONSISTENT
LN107845,2025-04,DATE_INVALID
LN104066,2025-07,BALANCE_MISMATCH
LN105684,2023-11,DUPLICATE_RECORD
LN101237,2022-09,BALANCE_MISMATCH
LN101454,2025-12,BALANCE_MISMATCH
LN104913,2023-12,STATUS_INCONSISTENT
LN105274,2025-08,BALANCE_MISMATCH
LN106377,2023-03,DOC_GAP
LN102741,2024-08,DOC_GAP
LN106605,2024-03,STATUS_INCONSISTENT
LN105689,2025-12,BALANCE_MISMATCH
LN105067,2025-09,DUPLICATE_RECORD
LN100007,2024-02,STATUS_INCONSISTENT
LN103987,2023-11,DATE_INVALID
LN104457,2025-09,STALE_UPDATE
LN107561,2023-11,STATUS_INCONSISTENT
LN104677,2023-09,DATE_INVALID
LN104770,2022-10,BALANCE_MISMATCH
LN106203,2024-10,STATUS_INCONSISTENT
LN104328,2023-05,BALANCE_MISMATCH
LN108782,2025-01,BALANCE_MISMATCH
LN108862,2024-04,STATUS_INCONSISTENT
LN108706,2024-02,DATE_INVALID
LN100695,2023-08,DOC_GAP
LN103571,2025-04,DUPLICATE_RECORD
LN106202,2024-02,DATE_INVALID
LN105014,2025-03,STATUS_INCONSISTENT
LN106613,2024-05,DATE_INVALID
LN102098,2024-05,STATUS_INCONSISTENT
