loan_id,update_month,is_true_conflict
LN108440,2023-09,1
LN105009,2024-07,0
LN104523,2025-12,0
LN102162,2025-02,0
LN108161,2025-09,1
LN105925,2023-08,0
LN101999,2022-06,0
LN103681,2024-03,0
LN100721,2025-11,1
LN100084,2025-03,0
LN100163,2024-09,0
LN108000,2025-01,1
LN100951,2025-06,1
LN100036,2024-08,1
LN100828,2025-06,0
LN103090,2025-10,0
LN107565,2025-11,1
LN101334,2025-10,0
LN108619,2024-12,0
LN104912,2024-01,1
LN101823,2025-08,0
LN100173,2025-10,1
LN100260,2025-08,0
LN103349,2025-08,1
LN102832,2025-10,1
LN101095,2022-01,0
LN105464,2025-11,0
LN104467,2024-12,0
LN101807,2025-03,1
LN103398,2025-03,0
LN100618,2022-08,1
LN108133,2022-11,0
LN108256,2025-12,0
LN103143,2025-02,1
LN100749,2022-05,0
LN105347,2023-03,0
LN103492,2025-02,0
LN108791,2025-05,0
LN102192,2025-03,0
LN107462,2024-02,0
LN105745,2024-04,1
LN106766,2025-06,1
LN108178,2025-01,0
LN104516,2025-06,1
LN100987,2023-01,0
LN102054,2025-08,1
LN103187,2025-09,0
LN105814,2024-03,0
LN102298,2023-05,0
LN100414,2022-09,0
LN107691,2024-04,0
LN102181,2023-12,0
LN100102,2025-10,0
LN103824,2023-12,0
LN101489,2023-07,0
LN106485,2024-12,1
LN100813,2024-08,1
LN104486,2023-11,0
LN102809,2024-06,0
LN101496,2025-05,0
LN105985,2025-12,0
LN101128,2024-12,0
LN100967,2024-01,1
LN103555,2025-10,0
LN104403,2024-10,0
LN107284,2025-06,1
LN105564,2023-04,0
LN102702,2024-02,0
LN107892,2024-02,1
LN103379,2023-11,0
LN101182,2024-12,0
LN107763,2025-10,0
LN100158,2023-05,0
LN106550,2023-08,1
LN103411,2025-03,0
LN101323,2024-10,0
LN108721,2023-04,0
LN101464,2024-11,1
LN108209,2025-02,1
LN104045,2023-02,1
LN101852,2025-03,0
LN101241,2025-05,1
LN104689,2025-07,0
LN102758,2025-02,0
LN101940,2025-12,0
LN100387,2025-06,1
LN102515,2025-05,1
LN108098,2023-05,0
LN101118,2025-06,0
LN108467,2024-11,0
LN102500,2024-04,0
LN105572,2023-11,0
LN102851,2025-09,0
LN107443,2023-08,0
LN108445,2024-09,1
LN102503,2022-04,1
LN107262,2025-09,0
LN102033,2025-03,0
LN107976,2025-02,0
LN106406,2024-03,0
LN102815,2021-10,0
LN105671,2025-07,1
LN100744,2025-02,0
LN104144,2024-03,0
LN106686,2022-06,1
LN106705,2022-11,0
LN103579,2024-10,0
LN108702,2025-07,0
LN102906,2025-06,0
LN103346,2025-06,0
LN102667,2024-11,1
LN105526,2024-06,0
LN101366,2022-08,0
LN103567,2023-06,0
LN107783,2025-02,0
LN104333,2024-09,0
LN100472,2023-05,1
LN100425,2024-10,0
LN102459,2024-09,1
LN105939,2024-03,0
LN102469,2025-03,0
LN105277,2025-02,1
LN105706,2023-03,1
LN108358,2025-03,0
LN105275,2022-07,1
LN102708,2024-01,0
LN105808,2025-02,0
LN101791,2025-07,0
LN103451,2024-02,0
LN108294,2024-05,0
LN103091,2025-01,1
LN101975,2025-06,0
LN101772,2022-12,0
LN108087,2025-08,0
LN107380,2024-06,0
LN103448,2023-11,1
LN101946,2023-02,1
LN104997,2025-07,1
LN102742,2023-05,0
LN103700,2023-02,1
LN103430,2022-05,1
LN105851,2024-11,1
LN105635,2024-07,1
LN103807,2025-04,1
LN106041,2022-11,0
LN108734,2025-10,0
LN108829,2025-09,0
LN101800,2022-05,1
LN107130,2024-12,1
LN103310,2023-08,1
LN106668,2023-08,0
LN103427,2025-01,0
LN104458,2024-02,0
LN108056,2025-02,1
LN108947,2023-08,0
LN101473,2024-05,1
LN102453,2024-10,0
LN105227,2024-06,1
LN104386,2023-05,0
LN104977,2022-11,0
LN101772,2025-08,1
LN100452,2023-07,0
LN103936,2023-11,1
LN106034,2025-06,1
LN103583,2023-06,1
LN107738,2025-11,0
LN106719,2025-10,0
LN100537,2025-10,0
LN108688,2025-06,0
LN101686,2024-11,0
LN105579,2024-09,1
LN103840,2024-11,0
LN107741,2025-04,0
LN108698,2023-02,0
LN104629,2024-01,0
LN102855,2024-06,0
LN102956,2024-08,0
LN104615,2025-10,1
LN100633,2025-01,0
LN101275,2024-04,1
LN106559,2022-11,0
LN101339,2024-12,0
LN107264,2024-07,0
LN108872,2025-12,1
LN106724,2023-04,0
LN107194,2025-10,1
LN105765,2024-01,0
LN106930,2024-06,0
LN104193,2025-06,1
LN103186,2025-05,0
LN102647,2024-12,0
LN108912,2024-12,1
LN104214,2025-01,1
LN105980,2024-02,0
LN103212,2025-08,0
LN103601,2024-04,0
LN101513,2024-11,0
LN103735,2025-10,0
LN100834,2024-11,0
LN104677,2024-04,0
LN106245,2025-10,0
LN100280,2025-06,0
LN108541,2025-07,0
LN103820,2022-01,0
LN105093,2025-04,0
LN101533,2023-06,1
LN108413,2025-04,0
LN101621,2025-07,0
LN107541,2025-03,0
LN102895,2023-09,0
LN105823,2025-05,0
LN107642,2025-08,0
LN101130,2023-09,0
LN103233,2022-03,1
LN100473,2023-10,0
LN100860,2025-04,0
LN102564,2024-12,1
LN101174,2024-03,0
LN107927,2024-04,1
LN100542,2024-10,0
LN106194,2024-08,0
LN105122,2024-05,0
LN100955,2025-07,0
LN106315,2022-10,0
LN107548,2025-08,1
LN104009,2024-04,0
LN107803,2025-02,0
LN104408,2024-06,1
LN107714,2023-04,0
LN104376,2023-10,0
LN102854,2024-11,0
LN105376,2022-07,0
LN101114,2024-03,0
LN100087,2025-02,0
LN103193,2022-09,0
LN104084,2024-06,0
LN106813,2024-01,0
LN101621,2024-05,1
LN107789,2025-10,1
LN103885,2024-05,1
LN101620,2024-08,0
LN100887,2023-09,1
LN103123,2024-01,0
LN103878,2024-05,0
LN102680,2022-08,0
LN103862,2025-10,1
LN101461,2024-02,1
LN106850,2024-09,0
LN105942,2024-01,1
LN104723,2022-06,0
LN100540,2024-08,0
LN101416,2025-12,0
LN100475,2025-12,1
LN101968,2025-01,0
LN103567,2025-02,1
LN101040,2024-06,0
LN106921,2023-06,0
LN100933,2025-04,0
LN103073,2025-05,0
LN101307,2023-04,1
LN101913,2025-06,0
LN108805,2022-07,0
LN103624,2024-05,0
LN105759,2024-01,0
LN105668,2024-02,0
LN106692,2024-09,0
LN107049,2023-04,0
LN102681,2025-12,0
LN102486,2023-03,1
LN105365,2024-07,0
LN106668,2023-09,0
LN102284,2025-10,1
LN107258,2022-07,0
LN108491,2023-01,0
LN104879,2024-07,0
LN103053,2023-10,1
LN105307,2024-10,0
LN101254,2025-08,0
LN103413,2025-11,0
LN101517,2022-06,1
LN102853,2022-06,1
LN104192,2024-07,0
LN104451,2023-03,0
LN105855,2024-10,1
LN105860,2025-04,1
LN100642,2025-05,0
LN100240,2025-11,0
LN105365,2023-10,0
LN106787,2022-02,1
LN104410,2023-10,0
LN108499,2025-01,1
LN104512,2025-02,0
LN101786,2025-12,1
LN104887,2024-07,0
LN106233,2023-12,0
LN108544,2021-12,0
LN108446,2023-06,1
LN100510,2025-01,0
LN107681,2025-04,1
LN106509,2023-03,0
LN100592,2022-12,0
LN107889,2025-11,0
LN107644,2023-05,0
LN105889,2022-08,0
LN107010,2024-10,1
LN106026,2023-01,0
LN105811,2024-04,0
LN104125,2024-07,1
LN104883,2023-01,1
LN102321,2022-12,0
LN106553,2024-05,0
LN106220,2023-07,0
LN107625,2023-12,0
LN107982,2023-11,0
LN105384,2021-12,0
LN100776,2025-08,0
LN100612,2025-01,0
LN101027,2022-06,0
LN102062,2022-12,1
LN103841,2023-07,1
LN100631,2023-01,0
LN103375,2024-07,0
LN105312,2024-02,0
LN107935,2022-05,0
LN106377,2024-02,0
LN102593,2021-12,0
LN105504,2023-06,0
LN102724,2025-09,0
LN103087,2024-10,0
LN108654,2025-06,1
LN105789,2025-07,0
LN104922,2023-06,0
LN102419,2025-07,0
LN106335,2024-07,1
LN107422,2022-05,1
LN107269,2024-03,0
LN106475,2023-10,0
LN107608,2025-10,0
LN108417,2024-12,1
LN105377,2024-09,0
LN103877,2023-07,0
LN101468,2024-08,0
LN101220,2024-03,0
LN104275,2024-07,0
LN100964,2024-11,1
LN105084,2024-01,0
LN103313,2023-01,0
LN105949,2024-12,1
LN103350,2023-01,0
LN106098,2024-04,1
LN106475,2022-07,0
LN105095,2023-08,1
LN104149,2022-11,0
LN102363,2023-10,0
LN106604,2023-08,1
LN106186,2025-06,0
LN105940,2023-02,1
LN103408,2024-06,1
LN103836,2023-08,0
LN107581,2022-07,0
LN104256,2025-07,0
LN106512,2024-03,0
LN108390,2025-07,0
LN103044,2024-06,1
LN100464,2023-08,0
LN108028,2025-11,1
LN101782,2021-12,0
LN102139,2023-04,0
LN107300,2025-03,0
LN107524,2024-07,0
LN103885,2024-03,0
LN103446,2023-12,1
LN108464,2023-02,0
LN101071,2023-08,1
LN102946,2025-01,0
LN102155,2023-03,0
LN107235,2024-01,0
LN105935,2023-02,1
LN105154,2024-10,1
LN101119,2023-08,0
LN105556,2022-04,0
LN106025,2025-06,0
LN104854,2023-06,0
LN106679,2025-03,0
LN103860,2025-02,0
LN106376,2022-05,0
LN101885,2023-10,1
LN101655,2025-02,0
LN104616,2025-09,0
LN108098,2025-01,0
LN108423,2023-11,0
LN105634,2024-10,0
LN104578,2022-11,0
LN100547,2024-07,1
LN107829,2024-10,0
LN105053,2025-01,0
LN102040,2022-10,0
LN104798,2023-11,0
LN104033,2023-02,0
LN104365,2024-08,0
LN105081,2025-09,1
LN101271,2023-05,0
LN107065,2024-10,0
LN108685,2024-09,0
LN101675,2025-01,0
LN102136,2023-11,1
LN100354,2025-06,0
LN108693,2025-03,0
LN103782,2024-05,1
LN106619,2024-05,0
LN108299,2025-07,1
LN100577,2024-01,0
LN105080,2022-09,0
LN105509,2025-01,0
LN103650,2023-09,1
LN104927,2025-04,0
LN100384,2025-01,0
LN103480,2025-08,0
LN105999,2023-02,0
LN105803,2025-05,0
LN103951,2024-10,0
LN103072,2024-06,0
LN106248,2024-05,0
LN103161,2024-11,0
LN108499,2024-04,1
LN102406,2024-03,0
LN105369,2024-05,0
LN103109,2022-07,0
LN101241,2025-09,1
LN104007,2025-12,0
LN108743,2024-01,1
LN102597,2025-02,0
LN105050,2025-07,0
LN103531,2022-08,0
LN108805,2024-07,0
LN100835,2025-09,1
LN102949,2025-03,0
LN102098,2024-08,1
LN101912,2025-02,0
LN100886,2025-03,0
LN105347,2023-09,0
LN106722,2022-02,1
LN108990,2025-07,1
LN107355,2023-09,0
LN100960,2024-05,0
LN108090,2024-02,1
LN101350,2022-10,0
LN103464,2022-10,1
LN103167,2023-04,0
LN104832,2024-12,0
LN101855,2024-12,1
LN105791,2025-11,0
LN103414,2025-11,0
LN100966,2025-03,0
LN106760,2023-11,0
LN104833,2023-11,0
LN105828,2022-05,0
LN105204,2024-04,0
LN105856,2024-12,0
LN106109,2025-01,0
LN103753,2022-10,1
LN100334,2025-06,1
LN108367,2024-06,0
LN105315,2025-11,0
LN105619,2024-08,0
LN102298,2024-01,0
LN101874,2023-03,0
LN108621,2025-08,0
LN108910,2025-05,0
LN108383,2025-09,0
LN102922,2024-07,0
LN106748,2025-05,0
LN102939,2023-12,0
LN101574,2024-11,0
LN101676,2022-04,0
LN107647,2025-04,1
LN106247,2023-10,0
LN101263,2025-02,0
LN102774,2023-11,0
LN101641,2021-10,0
LN101411,2025-03,1
LN101896,2025-01,0
LN105460,2025-07,1
LN102914,2024-11,1
LN108671,2022-01,0
LN100684,2023-08,1
LN107940,2025-06,1
LN101189,2022-12,1
LN106673,2025-12,0
LN101122,2025-11,0
LN102889,2024-10,0
LN106155,2025-07,0
LN108251,2024-08,0
LN103922,2023-12,0
LN106699,2023-02,0
LN100473,2025-02,0
LN104581,2024-11,0
LN102432,2025-04,0
LN106383,2021-09,0
LN107861,2024-10,0
LN100086,2023-02,0
LN108544,2024-07,0
LN100132,2025-06,1
LN106439,2024-04,1
LN101487,2025-02,0
LN105979,2024-09,0
LN101820,2025-09,0
LN105028,2024-12,1
LN104063,2024-11,1
LN105297,2024-09,1
LN100581,2024-09,0
LN108716,2024-07,0
LN108526,2025-07,1
LN105788,2023-08,0
LN103491,2023-11,1
LN106588,2024-01,0
LN101382,2025-11,1
LN107892,2023-05,0
LN107165,2022-12,0
LN103967,2024-09,0
LN103982,2024-02,0
LN106183,2024-12,1
LN106276,2025-02,0
LN100222,2025-09,1
LN108405,2022-04,1
LN103712,2024-12,0
LN104043,2023-02,0
LN100761,2023-06,1
LN103836,2023-03,0
LN101990,2023-08,1
LN104924,2025-09,1
LN108972,2023-10,1
LN107694,2025-02,0
LN102218,2022-11,1
LN100569,2025-12,0
LN106546,2025-07,1
LN103844,2025-02,0
LN100910,2025-08,0
LN102384,2023-03,0
LN107462,2023-04,0
LN104534,2023-09,0
LN107516,2022-02,0
LN108018,2024-10,0
LN103301,2022-07,0
LN107775,2025-04,1
LN101879,2025-10,0
LN104991,2025-08,1
LN105639,2025-09,1
LN105862,2023-09,0
LN102601,2022-09,1
LN106448,2024-05,0
LN107448,2024-06,0
LN100157,2024-06,0
LN101462,2022-07,0
LN103144,2025-01,0
LN105067,2023-12,1
LN102744,2025-02,1
LN102273,2024-04,1
LN102224,2024-09,0
LN101945,2023-04,0
LN103949,2024-06,0
LN102357,2023-03,0
LN104409,2024-12,0
LN102934,2025-07,0
LN108895,2024-05,0
LN106552,2024-11,1
LN101304,2025-03,0
LN104944,2025-12,0
LN100485,2023-05,0
LN105785,2024-10,1
LN105674,2024-11,0
LN100581,2024-06,1
LN108453,2024-11,1
LN100468,2022-12,0
LN101327,2024-03,0
LN106252,2025-10,0
LN100119,2025-01,0
LN100249,2021-09,1
LN106603,2023-04,0
LN104692,2025-08,0
LN100125,2024-02,1
LN106701,2025-08,1
LN101096,2025-03,0
LN106047,2025-03,0
LN100022,2023-05,0
LN108259,2025-03,1
LN108109,2025-10,0
LN100809,2025-09,0
LN106928,2024-09,1
LN108009,2025-11,0
LN103013,2024-01,1
LN102543,2024-06,0
LN104126,2025-06,0
LN108378,2024-10,1
LN106225,2024-09,1
LN101663,2024-04,0
LN103810,2022-12,0
LN108788,2024-02,1
LN105342,2025-12,0
LN107303,2023-12,0
LN103636,2024-09,1
LN103199,2024-11,0
LN108060,2024-01,0
LN106294,2024-09,0
LN104648,2023-01,1
LN103304,2024-09,0
LN104513,2024-09,0
LN101744,2023-04,1
LN103604,2025-05,1
LN100389,2023-04,0
LN107991,2024-02,0
LN105273,2023-09,0
LN103541,2024-08,1
LN104934,2025-05,1
LN106561,2025-05,0
LN102039,2025-02,0
LN105724,2024-05,0
LN108794,2024-11,0
LN103696,2023-02,0
LN100891,2025-09,0
LN106121,2023-11,0
LN107538,2023-02,1
LN104657,2025-12,0
LN106659,2024-11,1
LN104289,2023-08,0
LN101121,2023-01,1
LN104757,2023-02,0
LN100658,2021-10,1
LN104827,2023-06,1
LN104798,2024-01,0
LN103842,2025-09,0
LN106268,2024-12,0
LN107850,2025-08,1
LN107911,2025-10,0
LN101332,2024-02,1
LN106369,2022-01,0
LN107548,2024-05,0
LN102955,2025-04,1
LN106821,2025-06,0
LN102584,2023-12,0
LN103501,2025-04,0
LN103759,2025-02,0
LN100506,2023-10,0
LN107458,2024-06,1
LN100099,2023-02,1
LN104614,2024-03,0
LN106339,2023-11,1
LN102541,2025-01,0
LN106980,2024-04,0
LN100674,2024-07,1
LN107083,2025-06,0
LN107136,2025-08,0
LN103966,2024-11,0
LN102377,2023-12,0
LN107015,2025-08,0
LN104413,2025-04,1
LN102887,2022-10,0
LN107509,2025-09,0
LN108195,2025-08,1
LN101293,2023-06,0
LN103509,2023-11,0
LN102884,2022-09,0
LN102100,2025-05,1
LN103472,2025-05,1
LN105876,2024-11,0
LN103517,2025-03,0
LN105144,2025-09,0
LN107878,2024-08,0
LN102014,2023-12,1
LN106838,2022-06,1
LN105928,2022-11,0
LN102339,2021-12,0
LN103523,2023-06,1
LN106193,2023-04,0
LN105674,2024-05,0
LN103754,2025-02,0
LN104801,2024-02,0
LN102883,2024-05,0
LN105837,2022-03,0
LN102157,2025-12,0
LN108014,2025-11,0
LN108266,2023-02,0
LN100756,2025-09,0
LN108336,2023-02,0
LN102462,2025-03,0
LN101745,2025-01,0
LN107550,2025-04,0
LN108825,2025-08,1
LN101067,2023-11,1
LN102321,2024-08,0
LN105237,2025-01,1
LN104199,2023-12,0
LN108732,2025-04,0
LN103055,2024-07,0
LN106621,2025-03,0
LN100699,2024-08,0
LN102313,2022-02,0
LN100155,2025-08,0
LN107120,2025-04,1
LN108970,2024-09,0
LN104039,2025-03,1
LN103868,2024-03,1
LN101167,2025-05,0
LN101234,2023-09,1
LN107975,2023-02,0
LN100484,2025-09,0
LN102276,2022-10,0
LN104652,2024-10,1
LN108058,2024-11,0
LN102499,2024-12,0
LN100158,2024-03,1
LN101855,2025-02,0
LN100901,2024-09,0
LN103295,2024-11,0
LN101125,2024-07,0
LN104519,2025-01,0
LN100853,2022-12,1
LN108416,2025-03,0
LN108484,2022-04,0
LN103332,2022-06,1
LN106205,2025-05,0
LN106708,2025-07,1
LN104276,2024-05,0
LN103912,2022-06,0
LN107960,2025-07,0
LN108671,2024-03,1
LN103918,2024-03,0
LN101464,2025-03,1
LN101291,2025-07,0
LN101521,2024-06,1
LN105743,2023-09,0
LN100098,2024-04,0
LN107882,2025-02,0
LN103797,2023-01,1
LN108413,2022-03,1
LN106344,2024-04,0
LN107587,2022-07,0
LN101571,2022-10,0
LN106911,2024-07,1
LN104798,2025-09,0
LN103495,2025-06,0
LN106351,2023-03,0
LN107512,2024-10,0
LN102073,2025-09,1
LN101260,2025-01,0
LN102061,2024-02,0
LN106451,2025-06,0
LN100601,2025-01,0
LN108182,2025-10,0
LN106434,2024-04,0
LN102533,2025-08,0
LN108627,2024-12,0
LN102093,2023-08,0
LN107678,2023-03,1
LN107820,2022-07,1
LN106912,2022-10,0
LN104553,2024-02,1
LN103117,2023-10,0
LN102954,2025-04,1
LN105846,2023-11,1
LN103096,2022-11,1
LN102621,2023-08,0
LN102514,2024-01,0
LN106533,2025-05,0
LN102103,2022-06,1
LN104338,2025-08,1
LN104372,2022-09,0
LN102943,2023-06,0
LN107579,2024-01,0
LN105269,2024-07,1
LN102220,2024-12,0
LN103531,2025-03,0
LN103781,2023-10,0
LN108228,2024-12,0
LN104043,2024-09,0
LN108177,2021-10,1
LN103242,2025-06,1
LN104708,2025-03,1
LN101665,2024-05,0
LN100112,2024-05,0
LN107145,2025-05,0
LN103895,2025-09,1
LN105655,2022-08,0
LN103586,2024-05,0
LN105789,2025-04,0
LN105398,2025-09,0
LN108349,2024-09,0
LN103006,2024-01,0
LN101611,2023-02,0
LN105363,2024-10,1
LN103569,2024-04,0
LN104078,2023-02,1
LN100782,2024-09,1
LN103217,2024-08,1
LN101089,2021-12,0
LN105742,2025-11,0
LN103185,2025-09,0
LN101738,2025-06,1
LN108491,2024-07,0
LN108456,2025-10,0
LN101843,2024-07,0
LN103934,2022-11,0
LN106808,2021-12,0
LN108261,2024-05,0
LN101237,2025-03,0
LN104273,2024-02,0
LN105729,2024-09,0
LN108553,2024-11,1
LN103481,2024-01,0
LN105142,2025-04,0
LN100635,2025-10,0
LN102444,2023-09,0
LN108089,2024-11,0
LN101045,2024-11,0
LN108602,2023-10,1
LN103678,2024-10,1
LN108353,2024-10,0
LN105613,2022-08,0
LN104025,2022-05,0
LN104943,2025-12,1
LN100280,2025-12,0
LN106133,2023-05,1
LN105905,2022-01,1
LN108678,2023-07,0
LN103217,2024-07,0
LN104523,2025-07,1
LN103372,2025-02,1
LN103993,2024-10,1
LN107985,2022-02,1
LN102793,2024-10,0
LN104186,2025-10,0
LN101470,2025-01,1
LN104363,2025-02,0
LN106790,2025-09,0
LN107457,2025-01,1
LN100780,2025-07,0
LN105230,2025-01,0
LN102285,2025-02,1
LN107783,2024-03,1
LN102556,2024-10,0
LN105731,2023-01,0
LN106167,2025-05,0
LN104880,2025-05,0
LN105097,2024-12,1
LN104510,2023-07,0
LN108147,2023-01,0
LN105788,2025-03,0
LN106881,2023-10,0
LN107679,2025-11,0
LN100706,2021-12,0
LN104056,2025-06,0
LN108054,2024-07,0
LN102498,2024-06,0
LN102990,2023-12,0
LN107303,2022-12,0
LN107419,2025-02,1
LN107527,2023-07,0
LN105870,2025-01,1
LN104593,2024-12,1
LN101717,2024-10,0
LN108045,2024-10,1
LN100720,2024-11,0
LN102753,2025-09,1
LN101193,2025-04,0
LN101137,2023-10,0
LN100348,2022-09,0
LN106935,2023-06,0
LN104499,2024-11,0
LN102924,2024-04,0
LN101488,2023-05,0
LN108965,2025-05,0
LN108421,2024-09,1
LN105453,2024-09,0
LN101980,2025-04,1
LN106565,2023-11,0
LN103266,2025-03,0
LN106694,2025-05,0
LN104328,2023-12,0
LN108020,2025-06,0
LN101018,2022-07,0
LN100365,2023-07,0
LN106276,2025-05,0
LN102766,2023-05,1
LN101527,2022-11,0
LN105978,2023-12,0
LN101306,2022-12,1
LN103485,2022-11,0
LN104199,2023-02,0
LN104630,2023-03,1
LN105144,2025-11,0
LN108209,2025-08,0
LN107654,2023-06,0
LN102668,2022-11,0
LN102633,2023-07,0
LN106549,2025-08,0
LN103171,2025-03,1
LN106713,2024-12,0
LN101344,2023-08,0
LN106518,2022-09,1
LN103661,2023-06,0
LN101957,2024-01,0
LN100129,2024-11,0
LN104837,2021-10,0
LN106753,2022-12,0
LN106099,2023-02,0
LN104852,2025-11,0
LN103473,2025-04,0
LN101794,2025-06,0
LN106523,2025-01,0
LN106936,2024-03,0
LN102955,2025-12,0
LN107594,2023-03,0
LN103574,2025-11,0
LN106815,2022-11,1
LN104952,2025-01,0
LN102939,2024-02,0
LN104718,2025-03,1
LN102270,2025-11,1
LN105936,2024-10,0
LN105003,2025-12,0
LN106397,2024-07,0
LN102754,2025-08,0
LN104425,2025-07,0
LN101387,2025-01,1
LN102282,2023-12,0
LN103241,2024-01,0
LN106731,2024-02,0
LN101173,2023-04,0
LN104595,2024-12,0
LN107933,2024-11,0
LN108207,2023-07,0
LN102511,2025-01,0
LN105226,2023-01,0
LN100205,2025-10,1
LN105228,2022-03,0
LN102265,2023-12,1
LN101140,2024-08,0
LN105310,2025-04,0
LN107538,2025-07,1
LN108062,2025-10,0
LN107610,2022-09,0
LN106926,2023-12,1
LN104772,2023-02,0
LN106877,2023-07,0
LN103906,2025-05,0
LN101504,2024-12,0
LN105815,2023-03,0
LN104125,2023-11,1
LN105119,2025-10,1
LN107803,2024-05,0
LN105130,2023-07,0
LN104977,2024-04,1
LN103982,2024-08,0
LN102109,2024-11,0
LN106995,2025-08,1
LN103324,2025-09,0
LN105596,2025-10,0
LN104214,2023-11,0
LN107960,2024-10,1
LN103659,2024-03,0
LN106272,2024-06,0
LN102741,2023-04,1
LN104947,2024-08,0
LN108676,2025-12,0
LN104778,2025-10,0
LN106734,2024-11,0
LN106285,2025-11,1
LN100300,2024-01,1
LN100725,2023-12,0
LN105320,2024-06,0
LN106434,2025-03,1
LN100886,2023-08,0
LN107691,2024-01,0
LN100148,2025-10,1
LN105022,2025-09,0
LN106039,2023-04,0
LN108038,2023-09,0
LN106174,2023-04,0
LN105933,2025-08,1
LN100137,2023-05,0
LN101939,2023-08,0
LN102886,2025-10,0
LN105437,2022-04,0
LN106545,2023-09,0
LN105902,2023-06,0
LN102262,2025-11,1
LN105910,2022-06,0
LN107598,2025-06,0
LN105495,2023-06,0
LN100174,2025-04,1
LN104995,2023-01,0
LN102377,2022-08,0
LN106616,2025-09,0
LN105528,2025-09,0
LN108701,2023-06,0
LN105171,2024-09,0
LN105119,2022-03,0
LN101251,2024-12,0
LN104178,2025-09,0
LN103802,2025-01,0
LN104616,2025-02,1
LN108611,2023-08,0
LN104837,2024-12,0
LN107644,2023-01,0
LN106067,2025-12,1
LN100612,2025-02,0
LN104083,2025-07,1
LN106046,2025-12,0
LN103068,2024-06,0
LN105763,2022-11,0
LN103753,2025-12,1
LN105386,2024-01,1
LN105297,2024-07,0
LN105980,2025-10,0
LN104984,2025-04,0
LN100616,2025-10,0
LN100788,2024-01,1
LN102353,2025-08,0
LN103766,2025-01,0
LN102840,2024-03,1
LN105684,2024-04,0
LN106584,2025-01,0
LN103347,2022-05,1
LN102486,2022-11,0
LN104171,2022-08,1
LN108748,2025-12,1
LN104577,2023-05,1
LN107587,2023-10,0
LN107208,2023-10,0
LN105790,2025-02,0
LN105760,2025-08,1
LN107035,2022-05,0
LN100840,2024-07,1
LN102115,2022-05,0
LN106831,2022-11,1
LN107503,2023-09,0
LN104670,2022-02,0
LN106037,2022-09,0
LN108667,2025-01,0
LN107338,2022-08,0
LN100995,2025-08,1
LN103602,2024-11,0
LN100790,2023-08,0
LN107492,2023-05,0
LN107198,2023-06,0
LN102779,2023-11,1
LN103638,2023-11,1
LN107741,2024-12,1
LN108746,2025-10,0
LN105935,2025-08,0
LN103573,2025-04,0
LN108708,2024-08,0
LN105415,2022-06,1
LN100555,2024-06,0
LN107255,2025-04,0
LN100282,2024-07,0
LN105607,2024-04,0
LN105360,2025-01,0
LN107179,2025-01,0
LN106402,2025-12,1
LN106735,2025-11,0
LN100240,2023-06,0
LN104047,2024-06,0
LN100621,2024-12,0
LN107110,2025-12,0
LN107456,2023-12,1
LN105300,2023-04,0
LN102453,2024-04,1
LN107827,2025-04,1
LN104690,2023-01,1
LN108230,2024-10,1
LN103383,2024-12,0
LN105095,2025-12,0
LN106067,2024-07,1
LN105229,2023-01,0
LN104668,2024-01,1
LN100821,2025-07,0
LN104309,2024-07,0
LN106967,2025-04,0
LN102206,2024-11,0
LN105231,2024-05,0
LN101184,2023-11,0
LN103558,2022-10,0
LN100151,2023-08,0
LN105492,2022-06,1
LN105910,2022-09,0
LN101635,2024-10,0
LN105384,2023-02,1
LN103535,2023-02,0
LN101288,2022-08,0
LN101992,2024-04,0
LN100975,2022-09,1
LN106451,2025-02,1
LN104191,2023-04,0
LN105456,2025-04,1
LN106842,2023-04,1
LN100772,2025-08,1
LN100657,2024-09,0
LN102782,2024-11,1
LN105432,2024-03,0
LN103180,2022-04,1
LN108628,2022-06,1
LN101417,2023-12,1
LN100453,2023-02,0
LN101849,2023-08,0
LN101012,2024-06,0
LN105760,2022-07,1
LN105765,2025-07,0
LN106466,2022-12,0
LN106954,2025-03,0
LN101775,2023-06,1
LN107543,2024-12,1
LN108596,2025-06,1
LN104592,2022-11,1
LN101682,2023-03,1
LN101410,2025-05,0
LN107379,2023-10,1
LN101384,2025-08,0
LN105448,2023-03,1
LN103384,2024-12,0
LN100364,2023-08,0
LN102582,2025-02,0
LN101194,2024-09,1
LN102714,2023-09,1
LN107367,2023-10,0
LN101282,2023-07,1
LN101058,2024-03,1
LN105853,2025-09,1
LN108200,2024-06,1
LN104585,2024-05,0
LN104697,2022-02,0
LN107080,2025-10,0
LN105000,2022-05,0
LN106260,2025-10,0
LN107926,2025-09,0
LN100223,2025-11,0
LN107874,2022-12,1
LN103536,2025-04,0
LN101238,2023-11,0
LN103654,2025-06,1
LN102190,2025-02,1
LN108071,2024-08,1
LN101552,2023-10,1
LN107668,2023-07,1
LN106998,2022-12,1
LN102123,2023-12,0
LN108122,2024-07,0
LN103978,2025-07,1
LN106305,2022-10,0
LN107858,2022-09,1
LN105796,2024-11,1
LN103871,2024-01,0
LN106437,2023-04,0
LN108381,2022-03,0
LN105140,2023-08,0
LN103711,2025-11,1
LN107281,2024-10,1
LN108752,2025-02,0
LN101134,2024-02,1
LN100397,2025-03,1
LN101503,2022-10,0
LN103588,2025-02,0
LN104558,2025-09,0
LN103573,2023-09,1
LN101165,2023-03,0
