loan_id,reporting_month,anomaly_score,exception_required_prob,exception_type_pred,rules_fired,trust_score,n_conflicts,iso_percentile
LN102946,2023-09,0.03892,0.00045,NONE,,1.0,0.0,0.2582
LN102946,2023-10,0.03436,0.00045,NONE,,1.0,0.0,0.2279
LN102946,2023-11,0.03641,0.00046,NONE,,1.0,0.0,0.2415
LN102946,2023-12,0.03613,0.00045,NONE,,1.0,0.0,0.2396
LN102946,2024-01,0.03778,0.00045,NONE,,1.0,0.0,0.2507
LN102946,2024-02,0.03936,0.00043,NONE,,1.0,0.0,0.2612
LN102946,2024-03,0.04088,0.00043,NONE,,1.0,0.0,0.2714
LN102946,2024-04,0.04251,0.0004,NONE,,1.0,0.0,0.2823
LN102946,2024-05,0.058,0.00042,NONE,,1.0,0.0,0.3855
LN102946,2024-06,0.06328,0.00099,NONE,,1.0,0.0,0.4192
LN102946,2024-07,0.0722,0.00074,NONE,,1.0,0.0,0.4794
LN102946,2024-08,0.08347,0.00043,NONE,,1.0,0.0,0.5553
LN102946,2024-09,0.0923,0.00044,NONE,,1.0,0.0,0.6142
LN102946,2024-10,0.09855,0.00043,NONE,,1.0,0.0,0.6559
LN102946,2024-11,0.1032,0.00048,NONE,,1.0,0.0,0.6867
LN102946,2024-12,0.10387,0.0004,NONE,,1.0,0.0,0.6914
LN102946,2025-01,0.59723,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.7189
LN102946,2025-02,0.11165,0.00046,NONE,,1.0,0.0,0.7431
LN102946,2025-03,0.114,0.00045,NONE,,1.0,0.0,0.7588
LN102946,2025-04,0.11794,0.00045,NONE,,1.0,0.0,0.7851
LN102946,2025-05,0.1241,0.00107,NONE,,1.0,0.0,0.8245
LN102946,2025-06,0.2566,0.09687,NONE,R007,0.88,0.0,0.8524
LN102947,2023-03,0.66426,0.99851,STALE_UPDATE,"R006,R007",0.61,0.0,0.5657
LN102947,2023-04,0.18365,0.07031,NONE,R007,0.88,0.0,0.4368
LN102947,2023-05,0.0477,0.00049,NONE,,1.0,0.0,0.3167
LN102947,2023-06,0.03143,0.00051,NONE,,1.0,0.0,0.2081
LN102947,2023-07,0.02745,0.00058,NONE,,1.0,0.0,0.1815
LN102947,2023-08,0.02381,0.00055,NONE,,1.0,0.0,0.1572
LN102947,2023-09,0.022,0.00055,NONE,,1.0,0.0,0.1452
LN102947,2023-10,0.02176,0.00061,NONE,,1.0,0.0,0.1434
LN102947,2023-11,0.02173,0.00063,NONE,,1.0,0.0,0.1432
LN102947,2023-12,0.01903,0.00063,NONE,,1.0,0.0,0.1252
LN102947,2024-01,0.02345,0.00068,NONE,,1.0,0.0,0.1545
LN102947,2024-02,0.02758,0.00063,NONE,,1.0,0.0,0.1821
LN102947,2024-03,0.0378,0.00096,NONE,,1.0,0.0,0.2495
LN102947,2024-04,0.04336,0.00064,NONE,,1.0,0.0,0.2874
LN102947,2024-05,0.05257,0.00059,NONE,,1.0,0.0,0.3489
LN102947,2024-06,0.06535,0.00046,NONE,,1.0,0.0,0.4345
LN102947,2024-07,0.55963,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.4682
LN102947,2024-08,0.0798,0.00045,NONE,,1.0,0.0,0.5308
LN102947,2024-09,0.08343,0.00045,NONE,,1.0,0.0,0.555
LN102947,2024-10,0.08949,0.00055,NONE,,1.0,0.0,0.5951
LN102947,2024-11,0.09257,0.00038,NONE,,1.0,0.0,0.6161
LN102947,2024-12,0.22143,0.09358,NONE,R007,0.88,0.0,0.6267
LN102947,2025-01,0.09992,0.00188,NONE,,1.0,0.0,0.6611
LN102947,2025-02,0.11486,0.01844,NONE,,1.0,0.0,0.7166
LN102947,2025-03,0.11357,0.00668,NONE,,1.0,0.0,0.7393
LN102947,2025-04,0.60169,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.7486
LN102947,2025-05,0.11543,0.00209,NONE,,1.0,0.0,0.764
LN102947,2025-06,0.1189,0.00228,NONE,,1.0,0.0,0.7866
LN102948,2023-05,0.0908,0.00092,NONE,,1.0,0.0,0.6029
LN102948,2023-06,0.07045,0.00053,NONE,,1.0,0.0,0.4683
LN102948,2023-07,0.05688,0.00055,NONE,,1.0,0.0,0.3778
LN102948,2023-08,0.04669,0.00057,NONE,,1.0,0.0,0.3098
LN102948,2023-09,0.03735,0.00057,NONE,,1.0,0.0,0.2475
LN102948,2023-10,0.03138,0.00065,NONE,,1.0,0.0,0.2074
LN102948,2023-11,0.03335,0.00066,NONE,,1.0,0.0,0.2206
LN102948,2023-12,0.03189,0.00066,NONE,,1.0,0.0,0.2108
LN102948,2024-01,0.03054,0.00067,NONE,,1.0,0.0,0.2018
LN102948,2024-02,0.03044,0.00067,NONE,,1.0,0.0,0.2012
LN102948,2024-03,0.67626,0.99851,DATE_INVALID,"R003,R006",0.37,0.0,0.6457
LN102948,2024-04,0.13974,0.0134,NONE,,1.0,0.0,0.8959
LN102949,2023-04,0.1001,0.00068,NONE,,1.0,0.0,0.6655
LN102949,2023-05,0.08115,0.00072,NONE,,1.0,0.0,0.5391
LN102949,2023-06,0.07095,0.00074,NONE,,1.0,0.0,0.471
LN102949,2023-07,0.06012,0.00087,NONE,,1.0,0.0,0.3985
LN102949,2023-08,0.0513,0.00067,NONE,,1.0,0.0,0.3403
LN102949,2023-09,0.04776,0.00055,NONE,,1.0,0.0,0.3169
LN102949,2023-10,0.04791,0.00067,NONE,,1.0,0.0,0.3177
LN102949,2023-11,0.04656,0.00067,NONE,,1.0,0.0,0.3086
LN102949,2023-12,0.04625,0.00056,NONE,,1.0,0.0,0.3068
LN102949,2024-01,0.0477,0.00123,NONE,,1.0,0.0,0.3147
LN102949,2024-02,0.15481,0.03897,NONE,R007,0.88,0.0,0.3281
LN102949,2024-03,0.19635,0.12064,NONE,R007,0.88,0.0,0.3873
LN102949,2024-04,0.20622,0.13172,NONE,R007,0.88,0.0,0.4236
LN102949,2024-05,0.07099,0.00081,NONE,,1.0,0.0,0.4711
LN102949,2024-06,0.07797,0.00062,NONE,,1.0,0.0,0.5181
LN102949,2024-07,0.08681,0.00085,NONE,,1.0,0.0,0.5765
LN102949,2024-08,0.08967,0.00053,NONE,,1.0,0.0,0.5964
LN102949,2024-09,0.09937,0.00083,NONE,,1.0,0.0,0.6603
LN102949,2024-10,0.10267,0.00086,NONE,,1.0,0.0,0.6822
LN102949,2024-11,0.10665,0.00086,NONE,,1.0,0.0,0.7087
LN102949,2024-12,0.10896,0.00119,NONE,,1.0,0.0,0.7232
LN102949,2025-01,0.10989,0.0013,NONE,,1.0,0.0,0.7291
LN102949,2025-02,0.11389,0.00328,NONE,,1.0,0.0,0.7505
LN102949,2025-03,0.11854,0.00328,NONE,,1.0,0.0,0.7816
LN102949,2025-04,0.24272,0.07673,NONE,R007,0.88,0.0,0.8136
LN102949,2025-05,0.12596,0.00527,NONE,,1.0,0.0,0.8257
LN102949,2025-06,0.12777,0.00395,NONE,,1.0,0.0,0.8413
LN102950,2021-08,0.08943,0.00053,NONE,,1.0,0.0,0.5948
LN102950,2021-09,0.06682,0.00052,NONE,,1.0,0.0,0.4441
LN102950,2021-10,0.05071,0.00067,NONE,,1.0,0.0,0.3363
LN102950,2021-11,0.59574,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.7089
LN102950,2021-12,0.03758,0.00062,NONE,,1.0,0.0,0.2489
LN102950,2022-01,0.0378,0.00332,NONE,,1.0,0.0,0.2432
LN102950,2022-02,0.0354,0.00049,NONE,,1.0,0.0,0.2347
LN102950,2022-03,0.03374,0.00049,NONE,,1.0,0.0,0.2236
LN102950,2022-04,0.02942,0.00049,NONE,,1.0,0.0,0.1948
LN102950,2022-05,0.01754,0.00049,NONE,,1.0,0.0,0.1156
LN102950,2022-06,0.02087,0.00049,NONE,,1.0,0.0,0.1378
LN102950,2022-07,0.02295,0.00069,NONE,,1.0,0.0,0.1512
LN102950,2022-08,0.02879,0.00115,NONE,,1.0,0.0,0.1889
LN102950,2022-09,0.51935,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.1997
LN102950,2022-10,0.51929,0.99851,STALE_UPDATE,R006,0.7543,0.0,0.1992
LN102950,2022-11,0.0353,0.00047,NONE,,1.0,0.0,0.2341
LN102950,2022-12,0.03781,0.00056,NONE,,1.0,0.0,0.2506
LN102950,2023-01,0.04099,0.00064,NONE,,1.0,0.0,0.2716
LN102950,2023-02,0.03843,0.00052,NONE,,1.0,0.0,0.2548
LN102950,2023-03,0.04312,0.00042,NONE,,1.0,0.0,0.2863
LN102950,2023-04,0.04324,0.00058,NONE,,1.0,0.0,0.2867
LN102950,2023-05,0.04859,0.00133,NONE,,1.0,0.0,0.3204
LN102950,2023-06,0.04626,0.0008,NONE,,1.0,0.0,0.3063
LN102950,2023-07,0.06749,0.00078,NONE,,1.0,0.0,0.4479
LN102950,2023-08,0.07077,0.00064,NONE,,1.0,0.0,0.4701
LN102950,2023-09,0.07582,0.00063,NONE,,1.0,0.0,0.5038
LN102950,2023-10,0.0836,0.00065,NONE,,1.0,0.0,0.5556
LN102950,2023-11,0.12946,0.00069,NONE,,1.0,0.0,0.8612
LN102950,2023-12,0.13546,0.00045,NONE,,1.0,0.0,0.9019
LN102950,2024-01,0.14312,0.00045,NONE,,1.0,0.0,0.9529
LN102950,2024-02,0.30952,0.18241,NONE,R007,0.88,0.0,0.977
LN102950,2024-03,0.14832,0.00045,NONE,,1.0,0.0,0.9876
LN102950,2024-04,0.63863,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.9948
LN102951,2023-04,0.11314,0.00076,NONE,,1.0,0.0,0.7522
LN102951,2023-05,0.62632,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.9128
LN102951,2023-06,0.09048,0.00039,NONE,,1.0,0.0,0.6022
LN102951,2023-07,0.07861,0.00044,NONE,,1.0,0.0,0.5229
LN102951,2023-08,0.07118,0.00045,NONE,,1.0,0.0,0.4734
LN102951,2023-09,0.07094,0.00044,NONE,,1.0,0.0,0.4717
LN102951,2023-10,0.07084,0.00046,NONE,,1.0,0.0,0.471
LN102951,2023-11,0.07233,0.00045,NONE,,1.0,0.0,0.481
LN102951,2023-12,0.0726,0.00046,NONE,,1.0,0.0,0.4828
LN102951,2024-01,0.07366,0.00047,NONE,,1.0,0.0,0.4898
LN102951,2024-02,0.0766,0.00057,NONE,,1.0,0.0,0.5092
LN102951,2024-03,0.07867,0.00055,NONE,,1.0,0.0,0.523
LN102951,2024-04,0.08567,0.00056,NONE,,1.0,0.0,0.5697
LN102951,2024-05,0.09129,0.00057,NONE,,1.0,0.0,0.6071
LN102951,2024-06,0.09509,0.00055,NONE,,1.0,0.0,0.6325
LN102951,2024-07,0.10124,0.00043,NONE,,1.0,0.0,0.6738
LN102951,2024-08,0.10325,0.00138,NONE,,1.0,0.0,0.6846
LN102951,2024-09,0.24846,0.05833,NONE,R007,0.88,0.0,0.9009
LN102951,2024-10,0.1101,0.00066,NONE,,1.0,0.0,0.7322
LN102951,2024-11,0.11308,0.00044,NONE,,1.0,0.0,0.7527
LN102951,2024-12,0.11432,0.00065,NONE,,1.0,0.0,0.7604
LN102951,2025-01,0.11534,0.00058,NONE,,1.0,0.0,0.7674
LN102951,2025-02,0.13787,0.00199,NONE,,1.0,0.0,0.9138
LN102951,2025-03,0.12265,0.0039,NONE,,1.0,0.0,0.8073
LN102951,2025-04,0.1271,0.00327,NONE,,1.0,0.0,0.8386
LN102951,2025-05,0.12791,0.00318,NONE,,1.0,0.0,0.8442
LN102951,2025-06,0.12965,0.00299,NONE,,1.0,0.0,0.8564
LN102952,2024-10,0.09929,0.00102,NONE,,1.0,0.0,0.6592
LN102952,2024-11,0.08381,0.00066,NONE,,1.0,0.0,0.557
LN102952,2024-12,0.56581,0.99851,DUPLICATE_RECORD,R008,0.64,0.0,0.5094
LN102952,2025-01,0.06777,0.00088,NONE,,1.0,0.0,0.4495
LN102952,2025-02,0.06451,0.0009,NONE,,1.0,0.0,0.4277
LN102952,2025-03,0.06616,0.00099,NONE,,1.0,0.0,0.4384
LN102952,2025-04,0.06248,0.00048,NONE,,1.0,0.0,0.4153
LN102952,2025-05,0.06311,0.00058,NONE,,1.0,0.0,0.4192
LN102952,2025-06,0.06628,0.00058,NONE,,1.0,0.0,0.4403
LN102953,2023-01,0.07611,0.0021,NONE,,1.0,0.0,0.5018
LN102953,2023-02,0.05225,0.00071,NONE,,1.0,0.0,0.3465
LN102953,2023-03,0.03533,0.0015,NONE,,1.0,0.0,0.2315
LN102953,2023-04,0.02269,0.0007,NONE,,1.0,0.0,0.1494
LN102953,2023-05,0.01351,0.00053,NONE,,1.0,0.0,0.0887
LN102953,2023-06,0.01262,0.00133,NONE,,1.0,0.0,0.0806
LN102953,2023-07,0.00775,0.00047,NONE,,1.0,0.0,0.0504
LN102953,2023-08,0.00879,0.00088,NONE,,1.0,0.0,0.0563
LN102953,2023-09,0.00578,0.00054,NONE,,1.0,0.0,0.0371
LN102953,2023-10,0.00208,0.00055,NONE,,1.0,0.0,0.0124
LN102953,2023-11,0.00426,0.00071,NONE,,1.0,0.0,0.0265
LN102953,2023-12,0.00639,0.0007,NONE,,1.0,0.0,0.0407
LN102953,2024-01,0.01094,0.0006,NONE,,1.0,0.0,0.0713
LN102953,2024-02,0.01402,0.00107,NONE,,1.0,0.0,0.0906
LN102953,2024-03,0.02018,0.00061,NONE,,1.0,0.0,0.1329
LN102953,2024-04,0.02482,0.00049,NONE,,1.0,0.0,0.1641
LN102953,2024-05,0.02955,0.00042,NONE,,1.0,0.0,0.1959
LN102953,2024-06,0.52982,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.2695
LN102953,2024-07,0.04559,0.00043,NONE,,1.0,0.0,0.3028
LN102953,2024-08,0.05268,0.00044,NONE,,1.0,0.0,0.3501
LN102953,2024-09,0.16469,0.05022,NONE,R007,0.88,0.0,0.364
LN102953,2024-10,0.54888,0.99851,SOURCE_CONFLICT,,0.75,1.0,0.3965
LN102953,2024-11,0.06501,0.00042,NONE,,1.0,0.0,0.4323
LN102953,2024-12,0.07704,0.00041,NONE,,1.0,0.0,0.5125
LN102953,2025-01,0.57272,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.5554
LN102953,2025-02,0.57892,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.5968
LN102953,2025-03,0.09617,0.00037,NONE,,1.0,0.0,0.6401
LN102953,2025-04,0.09797,0.00062,NONE,,1.0,0.0,0.6515
LN102953,2025-05,0.10399,0.00036,NONE,,1.0,0.0,0.6923
LN102953,2025-06,0.71542,0.99851,BALANCE_MISMATCH,R002,0.51,1.0,0.9068
LN102954,2022-06,0.08606,0.00084,NONE,,1.0,0.0,0.5715
LN102954,2022-07,0.06747,0.00078,NONE,,1.0,0.0,0.4477
LN102954,2022-08,0.05779,0.00141,NONE,,1.0,0.0,0.3815
LN102954,2022-09,0.04351,0.00052,NONE,,1.0,0.0,0.2887
LN102954,2022-10,0.03416,0.00049,NONE,,1.0,0.0,0.2264
LN102954,2022-11,0.0266,0.00046,NONE,,1.0,0.0,0.1761
LN102954,2022-12,0.12835,0.04345,NONE,R007,0.88,0.0,0.1398
LN102954,2023-01,0.02264,0.00072,NONE,,1.0,0.0,0.149
LN102954,2023-02,0.01284,0.0005,NONE,,1.0,0.0,0.0843
LN102954,2023-03,0.00139,0.00054,NONE,,1.0,0.0,0.0078
LN102954,2023-04,0.00643,0.0006,NONE,,1.0,0.0,0.0413
LN102954,2023-05,0.01033,0.00049,NONE,,1.0,0.0,0.0676
LN102954,2023-06,0.01415,0.00049,NONE,,1.0,0.0,0.093
LN102954,2023-07,0.12801,0.0495,NONE,R007,0.88,0.0,0.1214
LN102954,2023-08,0.01954,0.0005,NONE,,1.0,0.0,0.1289
LN102954,2023-09,0.02159,0.0005,NONE,,1.0,0.0,0.1426
LN102954,2023-10,0.13362,0.06181,NONE,R007,0.88,0.0,0.126
LN102954,2023-11,0.02872,0.00111,NONE,,1.0,0.0,0.1885
LN102954,2023-12,0.02967,0.00108,NONE,,1.0,0.0,0.1949
LN102954,2024-01,0.03387,0.00064,NONE,,1.0,0.0,0.2241
LN102954,2024-02,0.03629,0.00228,NONE,,1.0,0.0,0.2358
LN102954,2024-03,0.03959,0.00074,NONE,,1.0,0.0,0.2619
LN102954,2024-04,0.04226,0.00047,NONE,,1.0,0.0,0.2805
LN102954,2024-05,0.05505,0.00048,NONE,,1.0,0.0,0.3657
LN102954,2024-06,0.70061,0.99851,STATUS_INCONSISTENT,"R004,R007",0.52,0.0,0.8081
LN102954,2024-07,0.06111,0.00044,NONE,,1.0,0.0,0.4062
LN102954,2024-08,0.06502,0.00035,NONE,,1.0,0.0,0.4326
LN102954,2024-09,0.07542,0.00052,NONE,,1.0,0.0,0.5014
LN102954,2024-10,0.60829,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.7926
LN102954,2024-11,0.09126,0.00032,NONE,,1.0,0.0,0.6075
LN102954,2024-12,0.09849,0.00032,NONE,,1.0,0.0,0.6557
LN102954,2025-01,0.10679,0.00032,NONE,,1.0,0.0,0.7111
LN102954,2025-02,0.63253,0.99851,STATUS_INCONSISTENT,R004,0.64,0.0,0.9542
LN102954,2025-03,0.11919,0.00038,NONE,,1.0,0.0,0.7936
LN102954,2025-04,0.6106,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.808
LN102954,2025-05,0.12267,0.00038,NONE,,1.0,0.0,0.8168
LN102954,2025-06,0.12293,0.00038,NONE,,1.0,0.0,0.8185
LN102955,2024-12,0.10143,0.00393,NONE,,1.0,0.0,0.6657
LN102955,2025-01,0.08304,0.00057,NONE,,1.0,0.0,0.552
LN102955,2025-02,0.07434,0.00058,NONE,,1.0,0.0,0.4941
LN102955,2025-03,0.06198,0.00058,NONE,,1.0,0.0,0.4117
LN102955,2025-04,0.54471,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.3687
LN102955,2025-05,0.05581,0.00057,NONE,,1.0,0.0,0.3705
LN102955,2025-06,0.05344,0.00057,NONE,,1.0,0.0,0.3547
LN102956,2021-11,0.11459,0.00088,NONE,,1.0,0.0,0.7616
LN102956,2021-12,0.10539,0.00056,NONE,,1.0,0.0,0.7011
LN102956,2022-01,0.62554,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.9076
LN102956,2022-02,0.09435,0.00095,NONE,,1.0,0.0,0.6265
LN102956,2022-03,0.1939,0.02273,NONE,R007,0.88,0.0,0.6321
LN102956,2022-04,0.09711,0.00071,NONE,,1.0,0.0,0.6455
LN102956,2022-05,0.58518,0.99851,SOURCE_CONFLICT,,0.65,1.0,0.6385
LN102956,2022-06,0.09624,0.0009,NONE,,1.0,0.0,0.6392
LN102956,2022-07,0.19814,0.03218,NONE,R007,0.88,0.0,0.6351
LN102956,2022-08,0.09428,0.0005,NONE,,1.0,0.0,0.6272
LN102956,2022-09,0.20853,0.04808,NONE,R007,0.88,0.0,0.662
LN102956,2022-10,0.10249,0.00045,NONE,,1.0,0.0,0.6821
LN102956,2022-11,0.10394,0.00046,NONE,,1.0,0.0,0.6917
LN102956,2022-12,0.10784,0.00058,NONE,,1.0,0.0,0.7174
LN102956,2023-01,0.11188,0.00099,NONE,,1.0,0.0,0.7432
LN102956,2023-02,0.11741,0.0014,NONE,,1.0,0.0,0.779
LN102956,2023-03,0.12177,0.00065,NONE,,1.0,0.0,0.81
LN102956,2023-04,0.12519,0.00066,NONE,,1.0,0.0,0.8328
LN102956,2023-05,0.12691,0.00202,NONE,,1.0,0.0,0.8407
LN102956,2023-06,0.13254,0.00129,NONE,,1.0,0.0,0.8802
LN102956,2023-07,0.13537,0.00026,NONE,,1.0,0.0,0.9018
LN102956,2023-08,0.1372,0.00026,NONE,,1.0,0.0,0.914
LN102956,2023-09,0.13946,0.00026,NONE,,1.0,0.0,0.929
LN102956,2023-10,0.14126,0.00027,NONE,,1.0,0.0,0.941
LN102956,2023-11,0.14219,0.00027,NONE,,1.0,0.0,0.9472
LN102956,2023-12,0.25567,0.05472,NONE,R007,0.88,0.0,0.9585
LN102956,2024-01,0.14564,0.00026,NONE,,1.0,0.0,0.9702
LN102956,2024-02,0.25946,0.05676,NONE,R007,0.88,0.0,0.9784
LN102956,2024-03,0.14806,0.00057,NONE,,1.0,0.0,0.9855
LN102956,2024-04,0.26075,0.05584,NONE,R007,0.88,0.0,0.9895
LN102956,2024-05,0.14887,0.00057,NONE,,1.0,0.0,0.9909
LN102956,2024-06,0.14938,0.00088,NONE,,1.0,0.0,0.9935
LN102956,2024-07,0.14967,0.00088,NONE,,1.0,0.0,0.9955
LN102956,2024-08,0.14988,0.00087,NONE,,1.0,0.0,0.9969
LN102956,2024-09,0.14995,0.00088,NONE,,1.0,0.0,0.9973
LN102956,2024-10,0.15,0.00087,NONE,,1.0,0.0,0.9977
LN102956,2024-11,0.15,0.00088,NONE,,1.0,0.0,0.9977
LN102956,2024-12,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-01,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-02,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-03,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-04,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-05,0.15003,0.00088,NONE,,1.0,0.0,0.9978
LN102956,2025-06,0.15005,0.00087,NONE,,1.0,0.0,0.998
LN102957,2023-03,0.07709,0.0007,NONE,,1.0,0.0,0.512
LN102957,2023-04,0.05176,0.00058,NONE,,1.0,0.0,0.3435
LN102957,2023-05,0.03427,0.00129,NONE,,1.0,0.0,0.225
LN102957,2023-06,0.01866,0.00057,NONE,,1.0,0.0,0.1229
LN102957,2023-07,0.01473,0.00055,NONE,,1.0,0.0,0.0967
LN102957,2023-08,0.01324,0.00056,NONE,,1.0,0.0,0.0868
LN102957,2023-09,0.24901,0.36782,NONE,R007,0.88,0.0,0.0792
LN102957,2023-10,0.01399,0.00054,NONE,,1.0,0.0,0.0918
LN102957,2023-11,0.01383,0.00055,NONE,,1.0,0.0,0.0907
LN102957,2023-12,0.00949,0.00104,NONE,,1.0,0.0,0.0605
LN102957,2024-01,0.01336,0.00092,NONE,,1.0,0.0,0.0866
LN102957,2024-02,0.01952,0.00325,NONE,,1.0,0.0,0.1214
LN102957,2024-03,0.02067,0.00071,NONE,,1.0,0.0,0.1359
LN102957,2024-04,0.11376,0.0042,NONE,,1.0,0.0,0.7472
LN102957,2024-05,0.11511,0.0013,NONE,,1.0,0.0,0.7639
LN102957,2024-06,0.62917,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.9318
LN102957,2024-07,0.12302,0.00154,NONE,,1.0,0.0,0.816
LN102957,2024-08,0.1418,0.00154,NONE,,1.0,0.0,0.9412
LN102957,2024-09,0.12658,0.00089,NONE,,1.0,0.0,0.8415
LN102957,2024-10,0.62287,0.99851,BALANCE_MISMATCH,R002,0.76,0.0,0.8898
LN102957,2024-11,0.127,0.00039,NONE,,1.0,0.0,0.8456
LN102957,2024-12,0.14111,0.00039,NONE,,1.0,0.0,0.9397
LN102957,2025-01,0.14159,0.00191,NONE,,1.0,0.0,0.9389
LN102957,2025-02,0.13841,0.0023,NONE,,1.0,0.0,0.9166
LN102957,2025-03,0.14218,0.0031,NONE,,1.0,0.0,0.9396
LN102957,2025-04,0.14768,0.00288,NONE,,1.0,0.0,0.9769
LN102958,2023-04,0.11747,0.00044,NONE,,1.0,0.0,0.782
LN102958,2023-05,0.10599,0.0005,NONE,,1.0,0.0,0.7052
LN102958,2023-06,0.10248,0.00046,NONE,,1.0,0.0,0.682
LN102958,2023-07,0.10178,0.00052,NONE,,1.0,0.0,0.6771
LN102958,2023-08,0.10383,0.00052,NONE,,1.0,0.0,0.6908
LN102958,2023-09,0.10849,0.00057,NONE,,1.0,0.0,0.7217
LN102958,2023-10,0.10991,0.00056,NONE,,1.0,0.0,0.7312
LN102958,2023-11,0.11224,0.00057,NONE,,1.0,0.0,0.7468
LN102958,2023-12,0.11725,0.00046,NONE,,1.0,0.0,0.7804
LN102958,2024-01,0.12005,0.00047,NONE,,1.0,0.0,0.7991
LN102958,2024-02,0.1273,0.00048,NONE,,1.0,0.0,0.8474
LN102958,2024-03,0.12761,0.00044,NONE,,1.0,0.0,0.8496
LN102958,2024-04,0.13133,0.00044,NONE,,1.0,0.0,0.8744
LN102958,2024-05,0.13169,0.00044,NONE,,1.0,0.0,0.8767
LN102958,2024-06,0.13392,0.00043,NONE,,1.0,0.0,0.8916
LN102958,2024-07,0.13529,0.00043,NONE,,1.0,0.0,0.9008
LN102958,2024-08,0.13809,0.00042,NONE,,1.0,0.0,0.9195
LN102958,2024-09,0.13831,0.00095,NONE,,1.0,0.0,0.9195
LN102958,2024-10,0.13901,0.00169,NONE,,1.0,0.0,0.9223
LN102958,2024-11,0.13962,0.00042,NONE,,1.0,0.0,0.9297
LN102958,2024-12,0.14552,0.00071,NONE,,1.0,0.0,0.9682
LN102958,2025-01,0.14829,0.00056,NONE,,1.0,0.0,0.9871
LN102958,2025-02,0.14843,0.0014,NONE,,1.0,0.0,0.9858
LN102958,2025-03,0.15035,0.00142,NONE,,1.0,0.0,0.9985
LN102958,2025-04,0.63933,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.9995
LN102959,2023-03,0.07337,0.00082,NONE,,1.0,0.0,0.487
LN102959,2023-04,0.04893,0.00054,NONE,,1.0,0.0,0.3248
LN102959,2023-05,0.03268,0.00134,NONE,,1.0,0.0,0.2143
LN102959,2023-06,0.02077,0.00125,NONE,,1.0,0.0,0.1351
LN102959,2023-07,0.10991,0.02174,NONE,R007,0.88,0.0,0.0748
LN102959,2023-08,0.01249,0.00206,NONE,,1.0,0.0,0.0778
LN102959,2023-09,0.0078,0.00077,NONE,,1.0,0.0,0.05
LN102959,2023-10,0.00972,0.00088,NONE,,1.0,0.0,0.0625
LN102959,2023-11,0.00724,0.00053,NONE,,1.0,0.0,0.0469
LN102959,2023-12,0.00405,0.00053,NONE,,1.0,0.0,0.0256
LN102959,2024-01,0.00445,0.00112,NONE,,1.0,0.0,0.0267
LN102959,2024-02,0.006,0.00109,NONE,,1.0,0.0,0.0371
LN102959,2024-03,0.01166,0.00089,NONE,,1.0,0.0,0.0754
LN102959,2024-04,0.01637,0.00061,NONE,,1.0,0.0,0.1075
LN102959,2024-05,0.02281,0.00051,NONE,,1.0,0.0,0.1507
LN102959,2024-06,0.51711,0.99851,SOURCE_CONFLICT,,0.5,1.0,0.1847
LN102959,2024-07,0.03286,0.00043,NONE,,1.0,0.0,0.2179
LN102959,2024-08,0.04323,0.00046,NONE,,1.0,0.0,0.287
LN102959,2024-09,0.05085,0.00046,NONE,,1.0,0.0,0.3378
LN102959,2024-10,0.0582,0.00046,NONE,,1.0,0.0,0.3868
LN102959,2024-11,0.0615,0.00046,NONE,,1.0,0.0,0.4088
LN102959,2024-12,0.06407,0.00058,NONE,,1.0,0.0,0.4256
LN102959,2025-01,0.07051,0.00051,NONE,,1.0,0.0,0.4687
LN102959,2025-02,0.16529,0.06198,NONE,,1.0,0.0,0.9366
LN102960,2024-09,0.09962,0.0006,NONE,,1.0,0.0,0.6625
LN102960,2024-10,0.08318,0.00049,NONE,,1.0,0.0,0.5532
LN102960,2024-11,0.07581,0.00049,NONE,,1.0,0.0,0.5041
LN102960,2024-12,0.06835,0.00073,NONE,,1.0,0.0,0.4537
LN102960,2025-01,0.06467,0.00075,NONE,,1.0,0.0,0.4291
LN102960,2025-02,0.06614,0.00051,NONE,,1.0,0.0,0.4396
LN102960,2025-03,0.06416,0.00073,NONE,,1.0,0.0,0.4258
LN102960,2025-04,0.06419,0.00051,NONE,,1.0,0.0,0.4265
